x, y, z
0.180276,0.000356148,0.0925047
0.924298,0.229932,0.81115
0.322743,0.252272,0.556242
0.150405,0.882217,0.408567
0.846532,0.402288,0.917227
0.989117,0.484317,0.805963
0.421352,0.827329,0.869754
0.474918,0.858878,0.15351
0.529497,0.383332,0.951325
0.563582,0.419889,0.815405
0.637254,0.600166,0.815761
0.729758,0.524464,0.0456928
0.540909,0.847207,0.297965
0.097151,0.997612,0.180182
0.505718,0.844144,0.58247
0.422946,0.833262,0.0667866
0.228909,0.254613,0.894116
0.0986625,0.729531,0.752994
0.252172,0.259028,0.136326
0.203497,0.82261,0.556215
0.0189021,0.459864,0.15638
0.834663,0.189622,0.680844
0.880356,0.730531,0.528052
0.178321,0.827682,0.525664
0.358503,0.3334,0.369808
0.940973,0.756346,0.20307
0.00775926,0.985255,0.457683
0.901875,0.0839172,0.187214
0.654869,0.33609,0.446242
0.791195,0.539587,0.268853
0.34741,0.558489,0.728716
0.50379,0.393152,0.918339
0.184635,0.273508,0.64887
0.712686,0.45183,0.476551
0.23835,0.810332,0.809952
0.608158,0.751305,0.566298
0.811228,0.759064,0.551552
0.268911,0.660939,0.635469
0.456125,0.315809,0.971559
0.902368,0.107004,0.511146
0.17122,0.454414,0.0696343
0.899937,0.958204,0.462786
0.818275,0.142838,0.736295
0.467145,0.855524,0.188124
0.943696,0.0938744,0.998457
0.753648,0.702032,0.749762
0.319945,0.51326,0.508826
0.871498,0.782171,0.169765
0.506967,0.238296,0.485574
0.478526,0.140664,0.592578
0.989672,0.311884,0.0469913
0.059306,0.21182,0.00519515
0.522092,0.0300956,0.148034
0.258387,0.49724,0.003558
0.446512,0.440936,0.0974323
0.444968,0.194584,0.799465
0.19473,0.51453,0.312725
0.703556,0.386027,0.094896
0.873321,0.892994,0.333192
0.358895,0.37152,0.473856
0.951472,0.361192,0.78574
0.998464,0.420498,0.99756
0.00365891,0.942591,0.027656
0.151692,0.200978,0.524896
0.15525,0.64749,0.965833
0.252683,0.092458,0.160417
0.0521475,0.287188,0.674946
0.364872,0.990744,0.0609737
0.459768,0.864064,0.953968
0.792961,0.222959,0.325488
0.266817,0.174431,0.68668
0.0525565,0.172895,0.107179
0.0501169,0.176554,0.0497692
0.0777729,0.328247,0.250747
0.602669,0.483497,0.898237
0.568502,0.73618,0.990695
0.728918,0.788327,0.277883
0.403865,0.1532,0.268626
0.464839,0.612968,0.132691
0.418807,0.405929,0.35565
0.744295,0.672745,0.530081
0.430975,0.725302,0.702976
0.538154,0.775419,0.87953
0.587923,0.853192,0.207777
0.83867,0.455861,0.691274
0.736907,0.0243625,0.427454
0.727602,0.753281,0.215781
0.00548456,0.157146,0.368981
0.274111,0.621984,0.981949
0.406801,0.0407909,0.387878
0.762451,0.785086,0.060623
0.292532,0.216061,0.785925
0.995508,0.754215,0.561343
0.875039,0.342138,0.414535
0.0828158,0.180809,0.870396
0.77409,0.917716,0.894758
0.201544,0.645318,0.648039
0.417325,0.650802,0.805185
0.786306,0.924913,0.427169
0.768255,0.331714,0.46796
0.156133,0.0941653,0.253046
0.216756,0.386697,0.469107
0.00268084,0.382206,0.223322
0.564024,0.257244,0.565461
0.978559,0.34006,0.746269
0.848955,0.11415,0.663985
0.743713,0.315694,0.309303
0.391752,0.733019,0.960105
0.196937,0.519325,0.885018
0.624106,0.28758,0.216732
0.0920663,0.443713,0.310898
0.345112,0.660469,0.697595
0.814219,0.66315,0.0798004
0.0375416,0.227174,0.337045
0.603002,0.205734,0.677105
0.349272,0.0546884,0.791255
0.0132571,0.798401,0.106949
0.32256,0.190154,0.839968
0.282665,0.387091,0.359293
0.167683,0.0111967,0.646873
0.384415,0.103263,0.090586
0.695313,0.448375,0.751055
0.392908,0.262594,0.414205
0.472708,0.300136,0.64138
0.809753,0.903138,0.847113
0.486858,0.25241,0.901802
0.278113,0.265667,0.700203
0.385061,0.588227,0.890357
0.225029,0.870892,0.277447
0.584322,0.0385752,0.288644
0.231194,0.422991,0.391907
0.32178,0.118304,0.840282
0.0728355,0.511211,0.102876
0.487041,0.98392,0.403012
0.128421,0.793673,0.30615
0.975534,0.280531,0.55856
0.877336,0.558643,0.824227
0.577539,0.943705,0.412455
0.467896,0.168734,0.283347
0.745343,0.753055,0.321922
0.033987,0.98425,0.744912
0.425894,0.30603,0.863216
0.266176,0.378865,0.374427
0.369052,0.865906,0.358347
0.772064,0.994327,0.15202
0.0782145,0.969861,0.43255
0.636775,0.847197,0.991194
0.461002,0.424736,0.934899
0.873457,0.892632,0.103633
0.156804,0.637975,0.856688
0.478726,0.671962,0.840938
0.223638,0.0978562,0.146968
0.0868538,0.364032,0.525833
0.461281,0.733084,0.391739
0.819628,0.505148,0.386066
0.971648,0.583363,0.355927
0.404198,0.220138,0.203125
0.395392,0.68114,0.627861
0.33029,0.554597,0.520493
0.433923,0.711401,0.158468
0.290611,0.190126,0.83043
0.131549,0.413764,0.928287
0.278517,0.500618,0.292319
0.80435,0.961899,0.0254029
0.196089,0.781527,0.530551
0.582155,0.753175,0.113914
0.938083,0.157372,0.334052
0.141207,0.552764,0.0151921
0.769068,0.883055,0.569789
0.289561,0.316978,0.28119
0.448029,0.607589,0.471316
0.278459,0.739138,0.88508
0.206746,0.0176545,0.385698
0.499065,0.822004,0.347597
0.524467,0.018093,0.129124
0.0550186,0.600248,0.882298
0.168933,0.538331,0.0396709
0.502985,0.679538,0.592435
0.518177,0.448606,0.47549
0.0879659,0.738167,0.792467
0.369156,0.186195,0.400056
0.840472,0.464655,0.139194
0.725552,0.6714,0.156848
0.11125,0.170465,0.978853
0.458847,0.694932,0.996946
0.587971,0.749951,0.597194
0.47027,0.918884,0.135525
0.509941,0.421868,0.815063
0.102376,0.940045,0.263668
0.577865,0.0280112,0.00183494
0.370333,0.397167,0.18803
0.770389,0.237639,0.652685
0.909583,0.963191,0.324085
0.0664312,0.0744414,0.49455
0.0452838,0.533289,0.189482
0.0422294,0.12126,0.939433
0.639423,0.59153,0.858317
0.774948,0.10147,0.280185
0.590011,0.203846,0.220231
0.853679,0.781711,0.248242
0.855514,0.152044,0.645409
0.0435442,0.922432,0.883048
0.696229,0.832015,0.846239
0.0203142,0.898446,0.92068
0.514864,0.94373,0.453969
0.704347,0.98596,0.575229
0.64378,0.625383,0.166759
0.502097,0.400331,0.268229
0.782282,0.990341,0.472074
0.00251309,0.84402,0.253785
0.250755,0.699534,0.405829
0.896164,0.743078,0.328261
0.779212,0.439307,0.160276
0.625451,0.459621,0.0587227
0.546131,0.974486,0.00245284
9.99765e-05,0.678832,0.988412
0.575329,0.322612,0.613795
0.742087,0.824709,0.014126
0.010316,0.606991,0.0044672
0.48239,0.609505,0.848487
0.736176,0.860259,0.548021
0.142005,0.756423,0.2911
0.470266,0.535635,0.730407
0.630542,0.161086,0.190028
0.689265,0.707217,0.164514
0.691718,0.707317,0.843346
0.68013,0.282646,0.165958
0.293925,0.024733,0.990667
0.308051,0.035049,0.597659
0.312519,0.517439,0.207163
0.161006,0.253615,0.0674226
0.709027,0.39562,0.823846
0.00012711,0.865886,0.359481
0.730534,0.496428,0.520567
0.920562,0.185693,0.227784
0.0850759,0.877411,0.9351
0.928422,0.557541,0.217746
0.09438,0.851466,0.242479
0.0850471,0.159518,0.277528
0.682706,0.472036,0.794967
0.889869,0.633042,0.0485826
0.957291,0.34207,0.444202
0.781137,0.342197,0.310088
0.140618,0.0727309,0.806516
0.661185,0.993293,0.992209
0.888969,0.078369,0.86962
0.824069,0.00679088,0.427161
0.041815,0.101171,0.278627
0.284294,0.186218,0.438145
0.561822,0.868924,0.910182
0.356789,0.758793,0.543224
0.405372,0.716084,0.885294
0.849574,0.497221,0.227491
0.159662,0.63784,0.300222
0.966179,0.299025,0.293515
0.958388,0.187994,0.371884
0.828008,0.0120627,0.378675
0.255169,0.0538777,0.479846
0.533796,0.338172,0.666064
0.971942,0.899993,0.534987
0.882123,0.256783,0.29378
0.425347,0.662154,0.00986395
0.310641,0.511729,0.507085
0.538132,0.671391,0.144925
0.838354,0.63757,0.44395
0.131869,0.595958,0.631943
0.503753,0.423966,0.644006
0.882428,0.679135,0.697884
0.362274,0.212931,0.0360553
0.0283375,0.184872,0.936049
0.563325,0.0669955,0.192831
0.857105,0.492343,0.854985
0.866969,0.802984,0.366714
0.374054,0.341116,0.038105
0.518979,0.17947,0.675675
0.962929,0.311339,0.271632
0.594872,0.815093,0.695598
0.238878,0.697521,0.374732
0.936762,0.0597943,0.587663
0.972817,0.0881318,0.772536
0.908866,0.651457,0.839531
0.101697,0.508562,0.331874
0.956682,0.375531,0.134858
0.323396,0.749585,0.475974
0.361501,0.268564,0.655445
0.037176,0.231493,0.966784
0.308808,0.826365,0.781877
0.00440625,0.065243,0.479397
0.379139,0.00200504,0.539191
0.966802,0.974822,0.627323
0.739338,0.883688,0.27878
0.578869,0.985385,0.787342
0.910743,0.942068,0.162872
0.0456008,0.265464,0.912457
0.521575,0.626966,0.181021
0.17702,0.664142,0.412514
0.143804,0.97295,0.238878
0.92568,0.977356,0.304122
0.405077,0.356495,0.306127
0.944269,0.323297,0.280949
0.571592,0.0626345,0.164637
0.850372,0.641503,0.150022
0.637714,0.552246,0.09209
0.800586,0.597847,0.357554
0.713043,0.119422,0.98452
0.894064,0.296442,0.648661
0.306578,0.440245,0.621611
0.545456,0.365925,0.598967
0.849578,0.771002,0.955462
0.155705,0.715271,0.278759
0.436653,0.286863,0.341394
0.60129,0.137235,0.982897
0.751313,0.774949,0.535143
0.843403,0.575535,0.13299
0.200957,0.288578,0.252412
0.185477,0.182642,0.548854
0.834138,0.48922,0.989099
0.455749,0.0346766,0.355024
0.0547166,0.884255,0.126027
0.0101789,0.0399592,0.841298
0.288938,0.476613,0.128161
0.630332,0.0779031,0.265396
0.613229,0.829216,0.0403446
0.148372,0.672619,0.615879
0.281362,0.873576,0.904457
0.533774,0.0590524,0.087099
0.0826284,0.89319,0.576319
0.0717275,0.34894,0.610996
0.426752,0.403656,0.49525
0.552779,0.413835,0.535209
0.394077,0.702773,0.0118221
0.522238,0.333105,0.0897251
0.787634,0.946333,0.918941
0.827978,0.0947052,0.59156
0.443857,0.376067,0.465135
0.348314,0.909842,0.524188
0.435413,0.99247,0.417378
0.0117325,0.0641976,0.766318
0.622728,0.490949,0.169974
0.117979,0.043728,0.583809
0.653188,0.437805,0.286582
0.66501,0.960042,0.619687
0.754735,0.747676,0.56602
0.673676,0.575655,0.660726
0.265236,0.0195121,0.0367929
0.730371,0.367826,0.946635
0.254559,0.80324,0.939105
0.671938,0.814972,0.00330228
0.438256,0.437701,0.494252
0.60823,0.555679,0.53798
0.192039,0.208867,0.975784
0.478622,0.873877,0.935827
0.0983086,0.628612,0.683503
0.664329,0.302289,0.259158
0.325055,0.567525,0.27867
0.361847,0.297896,0.646496
0.308482,0.552455,0.449736
0.247587,0.224393,0.264709
0.250889,0.662649,0.702409
0.745141,0.270879,0.258088
0.28312,0.462918,0.466955
0.258905,0.941539,0.340832
0.194732,0.0398478,0.969445
0.878235,0.704177,0.271733
0.137393,0.0292314,0.839258
0.416063,0.391079,0.137154
0.062559,0.699561,0.689609
0.512295,0.947148,0.914002
0.777004,0.198037,0.576651
0.479413,0.943178,0.84753
0.737501,0.226298,0.310448
0.204456,0.485203,0.251987
0.545288,0.679935,0.291835
0.514732,0.55817,0.996011
0.786466,0.695562,0.0252428
0.625723,0.111625,0.416322
0.762877,0.174184,0.115883
0.452486,0.686479,0.0630304
0.366489,0.463483,0.261067
0.94314,0.942896,0.204245
0.79067,0.680396,0.430543
0.101117,0.884852,0.915746
0.353104,0.43014,0.595681
0.644939,0.944872,0.153851
0.64095,0.731338,0.849413
0.666193,0.357061,0.961038
0.0825145,0.119939,0.135222
0.198397,0.572425,0.821701
0.261427,0.938914,0.285184
0.522495,0.882054,0.22808
0.72674,0.672724,0.908476
0.157283,0.773841,0.793328
0.0730291,0.126945,0.223468
0.66871,0.771884,0.16834
0.822561,0.412834,0.899679
0.671974,0.0790268,0.25674
0.633012,0.161541,0.376679
0.768234,0.359938,0.949104
0.589936,0.621366,0.888017
0.87512,0.143861,0.770071
0.103199,0.8706,0.442795
0.0116754,0.0278834,0.216636
0.805003,0.100912,0.343581
0.0284713,0.769623,0.115465
0.196812,0.592183,0.528299
0.0964903,0.264157,0.607326
0.35323,0.897169,0.768867
0.729909,0.665403,0.128805
0.679013,0.255339,0.750171
0.56703,0.130459,0.894032
0.337101,0.233658,0.764632
0.779896,0.245334,0.792516
0.996532,0.050337,0.893428
0.340114,0.0788083,0.663051
0.455579,0.27562,0.255234
0.983877,0.37211,0.519391
0.591203,0.725341,0.41656
0.36007,0.455249,0.0819637
0.488875,0.134262,0.337303
0.239046,0.701292,0.467761
0.133078,0.0383932,0.70142
0.89771,0.81829,0.946753
0.690226,0.814822,0.99709
0.583654,0.154936,0.0758985
0.246705,0.610514,0.351519
0.501939,0.594392,0.723629
0.02133,0.185595,0.448969
0.43789,0.545665,0.904219
0.519854,0.03454,0.0384806
0.857157,0.273586,0.739772
0.324918,0.406665,0.778166
0.0263378,0.304375,0.596455
0.973091,0.994601,0.411277
0.970181,0.578256,0.566213
0.0460799,0.824961,0.176727
0.397598,0.3269,0.771118
0.121227,0.34823,0.956713
0.570197,0.78612,0.502378
0.474415,0.305974,0.536918
0.512896,0.163131,0.810504
0.252668,0.488049,0.217169
0.0308339,0.514387,0.521544
0.627289,0.487478,0.516145
0.0385663,0.457659,0.0944009
0.604779,0.503739,0.919361
0.781506,0.901337,0.246261
0.552624,0.0225647,0.594491
0.509337,0.592761,0.38061
0.0117147,0.0671765,0.686584
0.548632,0.580072,0.849715
0.359136,0.832741,0.337764
0.576305,0.863575,0.85215
0.0978493,0.490864,0.339628
0.613995,0.52943,0.797287
0.708395,0.134209,0.301026
0.627757,0.915715,0.202363
0.874018,0.468339,0.224928
0.468508,0.977676,0.817689
0.849119,0.989391,0.884866
0.535703,0.538023,0.464938
0.385418,0.89716,0.297679
0.723182,0.473465,0.161253
0.575332,0.571314,0.652117
0.914959,0.185309,0.181547
0.712246,0.893704,0.315756
0.0132721,0.521461,0.231471
0.215635,0.395479,0.69981
0.440563,0.863987,0.677486
0.258253,0.713106,0.666877
0.143118,0.248809,0.2049
0.608056,0.634227,0.102059
0.905735,0.357409,0.575524
0.0669885,0.932741,0.146838
0.719105,0.8477,0.332147
0.900652,0.559946,0.225851
0.216408,0.573218,0.747312
0.447879,0.788854,0.142791
0.147689,0.229417,0.00677853
0.825175,0.487669,0.719885
0.492051,0.630788,0.968694
0.696951,0.238844,0.602921
0.79901,0.144579,0.96033
0.374534,0.211568,0.89307
0.521373,0.930673,0.74077
0.85352,0.831326,0.300717
0.079371,0.0477339,0.873935
0.826683,0.495613,0.662789
0.969475,0.643302,0.892205
0.976253,0.468476,0.379875
0.696138,0.960527,0.0106628
0.664832,0.657478,0.249507
0.267753,0.456488,0.394087
0.228082,0.831022,0.605654
0.121153,0.352395,0.536328
0.861923,0.205915,0.367653
0.16264,0.285286,0.415387
0.0365746,0.111969,0.911
0.699363,0.0814436,0.554302
0.591569,0.0576968,0.0227782
0.971444,0.753835,0.983305
0.982106,0.418666,0.640783
0.231613,0.686419,0.0972715
0.6257,0.914501,0.928294
0.231354,0.0356539,0.280689
0.767682,0.897577,0.486603
0.135336,0.0602167,0.771889
0.550723,0.0967913,0.883858
0.461723,0.796154,0.965302
0.0160254,0.387723,0.0229983
0.0388036,0.359167,0.776833
0.0221091,0.341273,0.195499
0.662893,0.572886,0.881918
0.760164,0.198586,0.796419
0.688458,0.429941,0.832073
0.969146,0.197623,0.72965
0.45575,0.332959,0.789866
0.227638,0.883682,0.886658
0.111496,0.345405,0.682812
0.0767978,0.36143,0.0705352
0.0997961,0.400234,0.429702
0.876629,0.422343,0.770975
0.0721279,0.0852356,0.343861
0.954046,0.8454,0.542447
0.750465,0.533857,0.972388
0.582537,0.503004,0.170011
0.312187,0.958753,0.502969
0.102054,0.186392,0.386651
0.988711,0.297888,0.732056
0.671524,0.374686,0.0934865
0.742059,0.474482,0.493721
0.17176,0.351111,0.916064
0.942735,0.423239,0.00129934
0.286596,0.377285,0.846699
0.829043,0.127749,0.380556
0.801431,0.710286,0.88356
0.971442,0.0224736,0.842314
0.474411,0.124527,0.0287054
0.861062,0.113239,0.326593
0.593118,0.784762,0.701279
0.686604,0.526821,0.175761
0.180325,0.698581,0.526872
0.0963887,0.641316,0.950111
0.0976881,0.927912,0.327396
0.944387,0.756956,0.455145
0.324943,0.558387,0.165431
0.208504,0.529828,0.187905
0.0508173,0.00423927,0.312432
0.0795226,0.865301,0.425671
0.406116,0.458419,0.210433
0.107395,0.145023,0.737254
0.283157,0.325348,0.435835
0.810029,0.421737,0.0771512
0.760141,0.519425,0.00506359
0.0875364,0.463812,0.762019
0.542681,0.788756,0.320406
0.708113,0.997259,0.850234
0.896018,0.0480768,0.854474
0.20845,0.127599,0.719775
0.634121,0.533715,0.178194
0.844554,0.641111,0.323217
0.581808,0.924268,0.648566
0.0176425,0.734297,0.0703029
0.0947936,0.494438,0.589728
0.0998572,0.581974,0.0535404
0.861876,0.124655,0.842296
0.182282,0.832768,0.839556
0.0325167,0.728786,0.887632
0.88699,0.937237,0.0152318
0.606765,0.571358,0.548947
0.784959,0.415912,0.190058
0.108176,0.997719,0.114326
0.756742,0.0153619,0.848623
0.827045,0.110156,0.343061
0.416773,0.210013,0.925035
0.470313,0.0718892,0.04969
0.312609,0.254172,0.882458
0.152165,0.286688,0.611245
0.0397973,0.173679,0.548482
0.0550291,0.780444,0.119839
0.603976,0.565403,0.535751
0.794035,0.673578,0.533471
0.908361,0.43032,0.548833
0.756984,0.257365,0.658988
0.100044,0.674137,0.869001
0.0250786,0.14445,0.94089
0.0747686,0.457059,0.195062
0.957227,0.609224,0.48175
0.568472,0.649022,0.655429
0.116953,0.704051,0.435873
0.236793,0.308027,0.00127503
0.772544,0.102062,0.674854
0.306015,0.0104224,0.105174
0.854847,0.767406,0.362538
0.513835,0.86745,0.0366755
0.382836,0.892529,0.181126
0.323726,0.967297,0.638185
0.518788,0.924524,0.24741
0.000538083,0.492996,0.896431
0.655967,0.609949,0.600482
0.0918394,0.846742,0.908509
0.0931144,0.619286,0.0105709
0.767968,0.9253,0.0209933
0.873142,0.780147,0.788399
0.23568,0.293983,0.655849
0.272355,0.676819,0.548378
0.453481,0.000545099,0.515675
0.0916664,0.519333,0.440199
0.339076,0.519871,0.933195
0.235507,0.175838,0.543144
0.835989,0.267677,0.389886
0.744499,0.360792,0.00917178
0.755069,0.12876,0.934472
0.776063,0.00190124,0.714619
0.564462,0.237581,0.00860177
0.220311,0.509936,0.685421
0.768689,0.963418,0.685966
0.284365,0.055084,0.205299
0.724564,0.39416,0.72517
0.65776,0.629667,0.901008
0.200904,0.465657,0.168685
0.59079,0.210155,0.529477
0.599962,0.965225,0.658237
0.534434,0.741287,0.660138
0.249053,0.30575,0.897719
0.257655,0.526061,0.407656
0.943075,0.29475,0.371073
0.629041,0.579115,0.426157
0.83434,0.303679,0.820317
0.55951,0.961439,0.449985
0.460518,0.162343,0.915642
0.629203,0.753133,0.125797
0.15868,0.353095,0.0910215
0.816917,0.887529,0.832309
0.477056,0.136582,0.138058
0.374775,0.394237,0.664119
0.78243,0.337312,0.95887
0.153504,0.966353,0.537985
0.579661,0.800693,0.841664
0.399978,0.360203,0.803103
0.849963,0.820721,0.965446
0.765605,0.449924,0.718579
0.891401,0.608605,0.0716743
0.982423,0.425522,0.959203
0.814732,0.902578,0.0957853
0.95279,0.277352,0.490022
0.61691,0.0597829,0.827334
0.575779,0.213287,0.793688
0.113764,0.792947,0.594381
0.955429,0.192926,0.954584
0.758532,0.0428888,0.775305
0.723978,0.808493,0.225229
0.442557,0.699895,0.833834
0.514231,0.682317,0.259356
0.473435,0.497049,0.161934
0.56922,0.449839,0.439286
0.0592422,0.0667488,0.499069
0.886577,0.642528,0.712355
0.680264,0.756293,0.505303
0.274645,0.711721,0.698229
0.229229,0.470253,0.741117
0.00453447,0.194231,0.549611
0.229764,0.636788,0.249505
0.0635976,0.15102,0.931823
0.322954,0.624454,0.428872
0.484887,0.193674,0.878711
0.924173,0.252917,0.94546
0.423242,0.139493,0.587988
0.135598,0.819758,0.344281
0.640901,0.0944029,0.0560018
0.339129,0.323632,0.526255
0.0802467,0.328167,0.720486
