x, y, z
0.931681,0.75483,0.399859
0.918925,0.826842,0.518852
0.142572,0.367586,0.0498249
0.194355,0.290077,0.706298
0.668639,0.171684,0.662727
0.0385927,0.953192,0.386893
0.909489,0.445751,0.850728
0.158056,0.544946,0.721728
0.635728,0.89738,0.0356306
0.113488,0.139608,0.645604
0.0583172,0.0712882,0.400435
0.458177,0.990213,0.227277
0.977029,0.132785,0.594864
0.0268537,0.327139,0.884941
0.73315,0.995778,0.0566246
0.395877,0.0343707,0.00981638
0.78277,0.94386,0.455567
0.633498,0.101916,0.000513407
0.355226,0.737644,0.897894
0.390856,0.851132,0.0375011
0.0364605,0.90945,0.108789
0.436895,0.367626,0.0990022
0.664172,0.344655,0.231787
0.259035,0.371509,0.558926
0.143976,0.104659,0.554704
0.200601,0.500536,0.589075
0.210417,0.283306,0.532934
0.665984,0.916803,0.63485
0.666498,0.272029,0.372495
0.564391,0.662885,0.223627
0.601893,0.699346,0.133077
0.710682,0.136241,0.500703
0.809684,0.800413,0.845358
0.0414709,0.0594481,0.216867
0.600397,0.203424,0.321526
0.155101,0.404025,0.822062
0.744176,0.614442,0.105368
0.27711,0.280427,0.0221715
0.91196,0.946925,0.294201
0.284455,0.511316,0.957086
0.508082,0.113209,0.656431
0.641159,0.823891,0.792672
0.141862,0.633575,0.593085
0.98722,0.675045,0.652533
0.204087,0.275442,0.855957
0.525613,0.430543,0.259982
0.347675,0.174719,0.874424
0.453115,0.45182,0.154948
0.475215,0.363789,0.101776
0.769416,0.648244,0.613092
0.726502,0.156325,0.726299
0.382933,0.797485,0.550191
0.175605,0.939347,0.183766
0.76869,0.926566,0.858811
0.421223,0.130653,0.134253
0.27718,0.656266,0.564797
0.537162,0.0039414,0.739516
0.411586,0.456985,0.191345
0.566437,0.9322,0.555134
0.668213,0.701616,0.203379
0.281296,0.428119,0.359692
0.00760563,0.811048,0.157187
0.557797,0.986656,0.0965378
0.741562,0.755346,0.0231036
0.600373,0.176568,0.153757
0.734593,0.453704,0.810053
0.299423,0.99091,0.813964
0.0389391,0.402496,0.270949
0.230284,0.968933,0.203149
0.785419,0.637146,0.904765
0.988798,0.918451,0.332883
0.348503,0.926056,0.143933
0.505695,0.483853,0.130591
0.60223,0.225414,0.885935
0.625334,0.825785,0.0625023
0.779091,0.560413,0.516251
0.589127,0.859822,0.507157
0.403076,0.898776,0.909657
0.674027,0.129059,0.87859
0.877176,0.914478,0.515736
0.781941,0.903275,0.434187
0.114822,0.251779,0.360241
0.258757,0.757472,0.844096
0.389346,0.359702,0.0695099
0.275281,0.985036,0.895297
0.337785,0.764127,0.45571
0.854036,0.35324,0.315545
0.361197,0.756318,0.21432
0.270863,0.430342,0.343394
0.149444,0.30752,0.257858
0.665182,0.0894611,0.161133
0.0993675,0.204284,0.412911
0.459634,0.462884,0.17033
0.303707,0.852387,0.530085
0.373211,0.127666,0.515125
0.268513,0.465453,0.279248
0.724223,0.31949,0.632488
0.0397681,0.680687,0.388806
0.254088,0.951543,0.81915
0.597468,0.100985,0.12667
0.855326,0.766165,0.216131
0.0164589,0.865532,0.420415
0.42937,0.325144,0.883456
0.599753,0.62885,0.735843
0.129838,0.00206704,0.863512
0.644959,0.27058,0.328966
0.924207,0.994803,0.648455
0.556695,0.0345711,0.329142
0.945501,0.28866,0.280683
0.764651,0.886128,0.381667
0.891321,0.741454,0.147832
0.107452,0.757913,0.0133649
0.527867,0.187283,0.338508
0.411323,0.787036,0.967359
0.147167,0.916875,0.969426
0.0106889,0.561832,0.240012
0.339645,0.486041,0.234809
0.9881,0.0427363,0.26938
0.317242,0.988237,0.55804
0.597924,0.752888,0.444168
0.979592,0.644209,0.185622
0.127424,0.751661,0.943535
0.140789,0.279529,0.130818
0.479298,0.690852,0.917854
0.446656,0.838019,0.834729
0.416082,0.848695,0.396561
0.656088,0.188343,0.882604
0.890897,0.176442,0.92534
0.160277,0.493684,0.913578
0.718317,0.091608,0.666466
0.162485,0.0711999,0.310675
0.348107,0.198624,0.0623367
0.291642,0.339413,0.341865
0.42246,0.818711,0.0327171
0.340314,0.265367,0.870736
0.175043,0.681449,0.719433
0.571606,0.337537,0.907775
0.45421,0.228434,0.084217
0.37955,0.388711,0.577901
0.293128,0.107028,0.669509
0.959588,0.269507,0.740724
0.270268,0.61762,0.939333
0.332606,0.909261,0.278746
0.674471,0.331721,0.0974565
0.707188,0.672035,0.362823
0.577924,0.847078,0.0442724
0.297356,0.418685,0.381809
0.205132,0.872894,0.610243
0.289345,0.252446,0.998953
0.867249,0.545572,0.105983
0.536758,0.505166,0.375496
0.277466,0.775435,0.993115
0.216799,0.10804,0.902377
0.495545,0.782511,0.234098
0.593001,0.489699,0.906133
0.955825,0.0676225,0.753212
9.7241e-05,0.364979,0.171896
0.381907,0.570111,0.0447901
0.99215,0.85946,0.297235
0.991105,0.72671,0.842807
0.0970898,0.263466,0.347974
0.472583,0.540934,0.123407
0.465699,0.757733,0.231448
0.368075,0.253278,0.0139585
0.60216,0.846293,0.503661
0.508306,0.802104,0.57128
0.261518,0.802201,0.936259
0.433414,0.184108,0.50637
0.478204,0.176258,0.36583
0.775435,0.167362,0.0925409
0.618245,0.26445,0.356007
0.966218,0.737032,0.896942
0.0896248,0.202731,0.654675
0.321072,0.570806,0.907953
0.335031,0.172979,0.754232
0.838688,0.681285,0.556336
0.409968,0.942802,0.358537
0.346227,0.376216,0.542645
0.852598,0.85442,0.718903
0.218428,0.629858,0.886265
0.310968,0.248103,0.150715
0.666975,0.214319,0.887747
0.563917,0.303945,0.0904775
0.218592,0.625017,0.661283
0.126544,0.960048,0.834262
0.880785,0.798759,0.515601
0.437112,0.208704,0.458349
0.795649,0.554932,0.834564
0.338293,0.40753,0.688984
0.0571957,0.625958,0.318842
0.943461,0.936926,0.566944
0.0941752,0.603901,0.781265
0.981922,0.167818,0.0852094
0.0723996,0.38641,0.710227
0.733699,0.512938,0.670285
0.567944,0.393731,0.469011
0.0834907,0.830843,0.677715
0.54184,0.626491,0.232647
0.376404,0.964784,0.640176
0.0653886,0.0219802,0.266134
0.38423,0.96544,0.20306
0.951175,0.0596161,0.806961
0.73244,0.0415382,0.974779
0.817648,0.113938,0.36119
0.527876,0.84762,0.874145
0.19815,0.415565,0.267876
0.667161,0.499055,0.0987183
0.344876,0.0408948,0.72521
0.577523,0.417299,0.689994
0.217699,0.482688,0.711974
0.483834,0.866919,0.677417
0.686893,0.818093,0.737031
0.493853,0.550535,0.77857
0.468634,0.368182,0.892507
0.829825,0.896057,0.74013
0.703845,0.0942172,0.155775
0.971844,0.761369,0.654748
0.0705622,0.106245,0.695643
0.795772,0.683768,0.112942
0.485766,0.901467,0.59563
0.19774,0.385301,0.462548
0.875155,0.072194,0.280642
0.612187,0.566048,0.831175
0.390756,0.0346819,0.199357
0.283264,0.864505,0.0954144
0.0233913,0.568474,0.189622
0.179047,0.54036,0.951038
0.833832,0.61088,0.0572356
0.529474,0.406651,0.741003
0.642416,0.892417,0.642471
0.238046,0.0901574,0.0277713
0.700594,0.965313,0.0999653
0.981236,0.5775,0.666014
0.81241,0.968256,0.700695
0.0117668,0.251519,0.565201
0.107182,0.274911,0.133674
0.296803,0.454003,0.674002
0.247794,0.287826,0.284872
0.30503,0.8173,0.691523
0.0460333,0.459716,0.58394
0.688504,0.697762,0.674097
0.716275,0.398356,0.63941
0.816241,0.379592,0.21691
0.482254,0.192002,0.185166
0.18295,0.203769,0.436685
0.74815,0.31095,0.711596
0.881825,0.607753,0.16559
0.555817,0.855547,0.453416
0.84077,0.160686,0.270837
0.532211,0.206611,0.730433
0.116151,0.895115,0.428195
0.790249,0.61139,0.826551
0.429659,0.427631,0.206144
0.646568,0.909885,0.398145
0.831734,0.0928344,0.601914
0.268437,0.841003,0.912839
0.980015,0.72281,0.520617
0.145605,0.278626,0.376164
0.599021,0.119314,0.536742
0.869738,0.651525,0.743352
0.600171,0.767677,0.638467
0.0283558,0.557927,0.249851
0.854917,0.987584,0.677488
0.0610602,0.634152,0.587373
0.459205,0.465886,0.680207
0.0611188,0.734305,0.521192
0.973982,0.71432,0.244002
0.494599,0.859925,0.522628
0.870763,0.458946,0.641942
0.407505,0.328684,0.293468
0.150857,0.928855,0.0611441
0.789324,0.95722,0.619069
0.0391811,0.812137,0.606653
0.716669,0.873198,0.240805
0.304042,0.332403,0.706691
0.984249,0.393521,0.440997
0.505441,0.367504,0.155317
0.749442,0.862103,0.0152418
0.27207,0.732866,0.474188
0.914012,0.14037,0.802872
0.207479,0.291227,0.731726
0.268638,0.0805628,0.688984
0.887693,0.119732,0.501084
0.494346,0.836401,0.374282
0.735151,0.140444,0.706686
0.441843,0.124692,0.100206
0.88284,0.630132,0.467709
0.0381565,0.379575,0.329812
0.0533982,0.651645,0.0626781
0.527586,0.565657,0.203048
0.330458,0.773137,0.494276
0.0621849,0.041761,0.574827
0.751132,0.929454,0.694559
0.252216,0.4238,0.53096
0.626498,0.158952,0.671403
0.333183,0.600795,0.796095
0.433389,0.483635,0.426227
0.901099,0.521791,0.805802
0.230911,0.575189,0.457446
0.293589,0.102775,0.0231036
0.496638,0.433234,0.796241
0.990913,0.495419,0.838002
0.56574,0.246551,0.767456
0.2603,0.498767,0.191256
0.791261,0.125265,0.350208
0.462663,0.458448,0.951003
0.258758,0.891837,0.434638
0.684985,0.792936,0.956429
0.490786,0.0238197,0.531627
0.948234,0.317437,0.634393
0.971337,0.814074,0.0676271
0.767582,0.804987,0.563047
0.605579,0.370728,0.809596
0.373035,0.631028,0.308363
0.564291,0.422288,0.433629
0.9145,0.884951,0.892076
0.865503,0.143709,0.783914
0.30014,0.828694,0.57685
0.256568,0.319487,0.6007
0.788187,0.267715,0.918134
0.42258,0.239052,0.732208
0.490208,0.00665727,0.537187
0.0532528,0.612209,0.907924
0.862849,0.985244,0.538952
0.171249,0.549493,0.961192
0.604841,0.464035,0.84619
0.496918,0.329538,0.9899
0.280832,0.629678,0.818594
0.857682,0.886247,0.138076
0.458379,0.674433,0.405791
0.376513,0.0970133,0.644843
0.108721,0.58722,0.651472
0.645917,0.640473,0.263681
0.553841,0.503322,0.248925
0.0927929,0.674535,0.79846
0.0540324,0.279376,0.262495
0.900223,0.776294,0.592033
0.890123,0.0571257,0.221711
0.708717,0.914808,0.107957
0.846792,0.373187,0.782391
0.252583,0.7497,0.879404
0.897426,0.858421,0.466625
0.548898,0.504339,0.107098
0.812579,0.0581799,0.61042
0.0615037,0.150973,0.284955
0.859964,0.205005,0.564331
0.122459,0.105228,0.340625
0.714492,0.99535,0.397751
0.936202,0.704067,0.312558
0.0441606,0.550859,0.685745
0.826551,0.803442,0.435445
0.705956,0.700867,0.293867
0.17258,0.249765,0.798205
0.279678,0.0623436,0.856385
0.890098,0.123847,0.00735763
0.175053,0.983811,0.212363
0.739384,0.106271,0.317591
0.0800094,0.820763,0.312941
0.47776,0.756966,0.0170079
0.790314,0.801128,0.567867
0.476064,0.627678,0.37131
0.911509,0.333634,0.0721768
0.20538,0.5062,0.321932
0.00358113,0.785892,0.384285
0.859965,0.675991,0.508129
0.867324,0.851043,0.491944
0.0796864,0.590427,0.598215
0.397277,0.670437,0.418978
0.710218,0.148197,0.175944
0.727227,0.938516,0.977071
0.295094,0.41458,0.604749
0.666404,0.326089,0.938383
0.73858,0.531465,0.444597
0.060522,0.535046,0.230489
0.444807,0.395012,0.906479
0.952946,0.262342,0.757507
0.444884,0.342022,0.347949
0.0430981,0.739299,0.0183859
0.461982,0.449685,0.166538
0.63802,0.176744,0.105099
0.615091,0.471838,0.519678
0.21984,0.138242,0.845767
0.158222,0.876824,0.377237
0.602821,0.937344,0.912279
0.83331,0.382151,0.307291
0.739788,0.335091,0.569627
0.49731,0.779975,0.911649
0.845259,0.823073,0.650949
0.863645,0.28515,0.100467
0.0302281,0.92317,0.277211
0.135327,0.538261,0.749049
0.655005,0.758101,0.887291
0.500772,0.916324,0.764113
0.878005,0.519145,0.701457
0.790284,0.352454,0.0836088
0.0975745,0.0922425,0.4187
0.667202,0.589553,0.198675
0.578851,0.434812,0.0217487
0.2298,0.298457,0.306898
0.330266,0.328686,0.230068
0.607477,0.464012,0.768328
0.356532,0.11902,0.526425
0.243817,0.619789,0.442753
0.00792997,0.497794,0.961898
0.709387,0.288078,0.314352
0.792996,0.385652,0.406594
0.211696,0.0528538,0.996147
0.410371,0.631705,0.430959
0.43212,0.861504,0.729417
0.739018,0.191771,0.0581021
0.969086,0.799248,0.522114
0.737414,0.155774,0.641131
0.263843,0.399591,0.260921
0.706597,0.407521,0.758715
0.668494,0.116908,0.0467926
0.982846,0.909904,0.432445
0.389441,0.1216,0.485299
0.385588,0.531972,0.117003
0.816547,0.964092,0.978508
0.545963,0.70311,0.170279
0.604066,0.672196,0.969526
0.12618,0.40961,0.1253
0.767311,0.673454,0.524891
0.0282317,0.380051,0.932412
0.786947,0.0485449,0.0493196
0.833739,0.0313913,0.959224
0.266184,0.420832,0.0808237
0.751483,0.80642,0.612795
0.868486,0.622967,0.576887
0.846912,0.168822,0.279876
0.0172727,0.772996,0.952193
0.986799,0.899176,0.361803
0.112099,0.666487,0.0352572
0.63699,0.694718,0.415308
0.569402,0.481665,0.463853
0.618721,0.315404,0.495244
0.577945,0.581588,0.916076
0.658769,0.333071,0.722496
0.271564,0.201557,0.345463
0.848451,0.0485513,0.514393
0.128448,0.065824,0.287389
0.0806416,0.0526231,0.186564
0.442444,0.164722,0.853051
0.477701,0.801712,0.547769
0.893009,0.371114,0.0294342
0.356862,0.989835,0.344838
0.852094,0.567794,0.926413
0.768182,0.226549,0.259498
0.490678,0.498112,0.461055
0.83614,0.346563,0.509606
0.350533,0.475011,0.57543
0.637922,0.555652,0.628053
0.824486,0.998096,0.792775
0.677537,0.475797,0.594487
0.225306,0.368806,0.965601
0.25474,0.725668,0.955436
0.599579,0.577774,0.523216
0.526005,0.345956,0.749765
0.785503,0.836633,0.247877
0.246558,0.672773,0.594441
0.756163,0.0233065,0.0694516
0.331593,0.661228,0.625104
0.959646,0.485714,0.623199
0.752425,0.163252,0.0989959
0.346909,0.388557,0.467803
0.312509,0.643297,0.193472
0.267946,0.242876,0.771246
0.791162,0.768881,0.117201
0.540927,0.554384,0.953835
0.788804,0.800941,0.626608
0.383244,0.557105,0.649915
0.452696,0.888698,0.311143
0.0778033,0.848355,0.796862
0.700999,0.600766,0.960109
0.799996,0.947675,0.348666
0.267803,0.260183,0.991965
0.461271,0.52813,0.234839
0.232517,0.319291,0.00372055
0.349718,0.860292,0.558373
0.303552,0.649022,0.359046
0.93016,0.032266,0.916151
0.580075,0.484962,0.804849
0.891218,0.562762,0.653194
0.688075,0.263761,0.25396
0.648184,0.063757,0.201635
0.99685,0.331556,0.461819
0.988813,0.792827,0.989949
0.223652,0.025344,0.30924
0.227393,0.375031,0.169451
0.785477,0.678614,0.81848
0.144523,0.608774,0.850746
0.0606737,0.188849,0.335708
0.865523,0.0800674,0.89847
0.518717,0.768143,0.162231
0.772677,0.416326,0.225988
0.974313,0.413177,0.557544
0.43613,0.401989,0.350371
0.426079,0.625641,0.375715
0.735319,0.853014,0.750777
0.904777,0.638491,0.429391
0.723256,0.783013,0.0381659
0.574003,0.843688,0.227015
0.909712,0.70921,0.307083
0.80818,0.227927,0.075225
0.970411,0.000603658,0.491551
0.196399,0.974915,0.904727
0.753942,0.411046,0.306715
0.104314,0.837124,0.932357
0.48003,0.572442,0.785371
0.230806,0.47722,0.423862
0.660197,0.200477,0.206876
0.698364,0.774481,0.050563
0.925378,0.684191,0.759774
0.23246,0.492372,0.987701
0.307685,0.462783,0.988304
0.799237,0.659181,0.963219
0.703964,0.413124,0.374265
0.0106807,0.517437,0.211389
0.943038,0.997467,0.783832
0.728409,0.228273,0.261053
0.152271,0.88847,0.46153
0.359147,0.586834,0.23601
0.40971,0.512212,0.920201
0.169484,0.744672,0.412573
0.157185,0.0523574,0.875355
0.145489,0.851594,0.534536
0.108709,0.555559,0.94766
0.482973,0.566239,0.465097
0.694363,0.509277,0.462564
0.478195,0.237686,0.690837
0.739248,0.389957,0.579308
0.200778,0.749104,0.166141
0.436788,0.158814,0.678353
0.356989,0.328299,0.423025
0.769562,0.485483,0.475382
0.644918,0.630972,0.326976
0.179454,0.739681,0.882535
0.127114,0.222655,0.448774
0.592212,0.917017,0.958052
0.0547756,0.395212,0.195738
0.745613,0.134459,0.585696
0.324919,0.335234,0.334802
0.491061,0.772025,0.493614
0.169414,0.129015,0.821913
0.592438,0.898577,0.307396
0.0678205,0.543495,0.938367
0.394797,0.722949,0.67805
0.277314,0.850045,0.900729
0.726139,0.442319,0.817692
0.684158,0.49705,0.212933
0.879896,0.242663,0.347393
0.465592,0.567583,0.68263
0.800392,0.0586438,0.454655
0.294006,0.228058,0.58367
0.115919,0.820496,0.482247
0.423315,0.888316,0.0257413
0.361683,0.283113,0.74869
0.0397329,0.560444,0.598753
0.940437,0.28655,0.0410273
0.758159,0.970708,0.538077
0.971092,0.850604,0.78074
0.318486,0.316199,0.34832
0.00111532,0.116587,0.406966
0.455771,0.410593,0.635024
0.0394404,0.526512,0.45552
0.521687,0.949826,0.343836
0.547428,0.31151,0.626949
0.296118,0.351242,0.187393
0.894871,0.29168,0.473943
0.935899,0.0498383,0.444651
0.473976,0.0209305,0.295256
0.254716,0.339411,0.611449
0.603038,0.340531,0.728039
0.0100043,0.796304,0.138635
0.645029,0.835742,0.665144
0.100549,0.357429,0.61497
0.444384,0.904858,0.92648
0.0713329,0.200976,0.277722
0.258726,0.0958472,0.569402
0.732669,0.0317458,0.61924
0.17732,0.505722,0.640171
0.472576,0.760437,0.979587
0.0840269,0.363476,0.320117
0.812066,0.37348,0.116419
0.950698,0.0185091,0.952161
0.615842,0.119058,0.30959
0.230812,0.563442,0.214448
0.157292,0.634775,0.415424
0.435014,0.8935,0.511271
0.00441585,0.626169,0.543017
0.623656,0.803491,0.0487393
0.263826,0.276065,0.809176
0.242592,0.360097,0.171769
0.56353,0.172157,0.546132
0.679949,0.122855,0.564641
0.63211,0.738697,0.683698
0.9417,0.969509,0.24714
0.156148,0.126801,0.881915
0.571572,0.561815,0.775415
0.0828424,0.566231,0.401585
0.625859,0.189887,0.205074
0.674597,0.453713,0.481138
0.483773,0.697126,0.84123
0.656424,0.260656,0.0133869
0.202556,0.940606,0.136242
0.767196,0.572716,0.874939
0.450895,0.514416,0.844448
0.698035,0.670564,0.971249
0.57995,0.242136,0.533065
0.355365,0.324978,0.0992955
0.75695,0.950837,0.289183
0.962024,0.625434,0.742896
0.443162,0.109207,0.440022
0.284391,0.765631,0.700679
0.297778,0.968186,0.641284
0.43402,0.735383,0.214
0.308959,0.186277,0.728416
0.153409,0.884311,0.398976
0.124657,0.464262,0.641116
0.657722,0.819627,0.966094
0.757017,0.576577,0.916931
0.0461998,0.538601,0.542365
0.789096,0.981762,0.651571
0.229118,0.266154,0.417202
0.929797,0.563932,0.385388
0.571081,0.997952,0.12077
0.785081,0.306912,0.307048
0.513497,0.460319,0.191361
0.912477,0.584976,0.655623
0.553594,0.242698,0.47525
0.519687,0.999715,0.0518275
0.436618,0.0459149,0.590428
0.978983,0.835011,0.572191
0.630554,0.0641289,0.838345
0.0477566,0.993926,0.402276
0.433146,0.565009,0.400228
0.553916,0.350088,0.70714
0.861298,0.863593,0.168004
0.0523252,0.776063,0.752436
0.707948,0.329657,0.995134
0.183198,0.849344,0.994849
0.235026,0.285963,0.0407636
0.825454,0.264946,0.875774
0.397645,0.8955,0.939903
0.235989,0.943257,0.933829
0.638266,0.376402,0.498836
0.0384945,0.930318,0.848925
0.745635,0.791282,0.712511
0.913094,0.843608,0.488574
0.66553,0.551556,0.818231
0.660663,0.734754,0.667576
0.651551,0.972232,0.951678
0.696276,0.795234,0.218484
0.57205,0.192879,0.113984
0.511954,0.428868,0.0572403
0.445783,0.0671338,0.433642
0.944619,0.105628,0.36396
0.793544,0.851263,0.155242
0.506054,0.764357,0.99885
0.994627,0.429886,0.550406
0.812859,0.0905509,0.28516
0.480435,0.746064,0.254939
0.433973,0.442339,0.0501734
0.652457,0.0143895,0.243052
0.766441,0.526343,0.67192
0.823681,0.972126,0.739054
0.257323,0.916745,0.844682
0.621283,0.710289,0.695945
0.776525,0.216342,0.460302
0.775374,0.21097,0.89019
0.32578,0.0238297,0.980741
0.610939,0.504265,0.726804
0.865879,0.938238,0.169143
0.916052,0.590695,0.183533
0.159105,0.357136,0.709876
0.831025,0.180818,0.682002
0.570079,0.438141,0.598746
0.414761,0.0594234,0.309035
0.110706,0.835948,0.525377
0.571009,0.611323,0.736347
0.461198,0.937102,0.760177
0.441939,0.548042,0.264442
0.168742,0.413921,0.20268
0.337886,0.329973,0.793375
0.521417,0.489077,0.15051
0.231294,0.320102,0.331329
0.913296,0.890181,0.76947
0.512042,0.304941,0.828893
0.821077,0.415647,0.664841
0.346454,0.986656,0.276163
0.082801,0.447853,0.213266
0.842977,0.889793,0.761305
0.107419,0.0585343,0.175228
0.3101,0.39642,0.505201
0.103475,0.917839,0.994279
0.253986,0.149133,0.314381
0.585315,0.0624287,0.204562
0.354784,0.574471,0.509503
0.183677,0.395548,0.925151
0.848519,0.742002,0.911806
0.124682,0.824803,0.359659
0.337948,0.667781,0.249451
0.0992548,0.775201,0.307986
0.274469,0.0852886,0.704369
0.779684,0.188775,0.622245
0.773962,0.442761,0.771377
0.0883433,0.0280757,0.833806
0.292905,0.38286,0.408277
0.802408,0.566538,0.803825
0.727559,0.415056,0.545827
0.639365,0.539738,0.370629
0.999024,0.877686,0.0384098
0.248476,0.976938,0.813611
0.556461,0.251423,0.89891
0.260867,0.0311068,0.0876851
0.883104,0.805046,0.530392
0.654489,0.893412,0.558522
0.488295,0.186317,0.941382
0.896572,0.988726,0.507919
0.700397,0.716284,0.922976
0.246224,0.355649,0.462714
0.616853,0.354673,0.340399
0.655262,0.60315,0.31734
0.468873,0.15961,0.568763
0.367783,0.420478,0.599869
0.455469,0.30359,0.404939
0.985914,0.958079,0.298351
0.544447,0.446378,0.484667
0.485818,0.342947,0.473394
0.993737,0.0433444,0.189679
0.916713,0.289568,0.545328
0.379428,0.90642,0.900002
0.719826,0.561684,0.50315
0.0371651,0.0305567,0.66276
0.605928,0.39834,0.0832384
0.205797,0.853809,0.386828
0.610736,0.839723,0.344908
0.909087,0.384159,0.791282
0.393756,0.869977,0.13423
0.866817,0.863707,0.177029
0.0568285,0.780427,0.467142
0.602156,0.159853,0.373563
0.502157,0.879679,0.935247
0.00530739,0.916844,0.965803
0.668068,0.522772,0.364144
0.751306,0.728569,0.217952
0.138135,0.339305,0.0576748
0.483042,0.248391,0.441834
0.274325,0.642147,0.311811
0.408554,0.509297,0.175525
0.586128,0.566125,0.955952
0.0532702,0.168281,0.115805
0.426833,0.670439,0.995483
0.36208,0.675746,0.912327
0.327884,0.343814,0.435099
0.692149,0.095111,0.163585
0.909979,0.233255,0.502972
0.967654,0.716298,0.751363
0.409488,0.990622,0.39351
0.721299,0.399177,0.902807
0.896824,0.985305,0.468932
0.852776,0.038575,0.637213
0.968581,0.465408,0.307652
0.964064,0.827488,0.983398
0.876391,0.155372,0.327213
0.31149,0.847399,0.422333
0.475157,0.757379,0.655589
0.978129,0.725033,0.371887
0.729492,0.134521,0.362509
0.123002,0.855821,0.761686
0.025809,0.752645,0.74699
0.494741,0.60542,0.785565
0.131954,0.574001,0.250974
0.439606,0.538065,0.0784622
0.423005,0.414457,0.233834
0.750217,0.725947,0.0812335
0.172551,0.201104,0.838612
0.82814,0.179233,0.563645
0.200026,0.908725,0.698166
0.562535,0.0317272,0.553987
0.324221,0.0575361,0.306632
0.0712112,0.552276,0.912054
0.856777,0.684229,0.486058
0.107751,0.123837,0.0241191
0.186213,0.546841,0.438576
0.420047,0.297059,0.164522
0.501281,0.46961,0.365626
0.339893,0.297749,0.544859
0.903538,0.497776,0.453584
0.601704,0.0603111,0.485311
0.155691,0.384532,0.542848
0.462323,0.455743,0.0951242
0.374375,0.31252,0.779355
0.860429,0.42027,0.903192
0.884548,0.606484,0.450034
0.323124,0.0265303,0.747092
0.487645,0.527811,0.216702
0.853272,0.867703,0.514451
0.398131,0.771241,0.0122271
0.851715,0.372945,0.072538
0.337026,0.528635,0.45707
0.879874,0.990958,0.912813
0.974998,0.365333,0.225333
0.754353,0.225762,0.645603
0.657545,0.11031,0.252086
0.107578,0.433434,0.278616
