x, y, z
0.647299,0.0492313,0.220531
0.46215,0.0860374,0.111039
0.492897,0.97267,0.667889
0.568668,0.188963,0.982045
0.400788,0.310759,0.691846
0.217937,0.1615,0.401964
0.0314839,0.271851,0.0264701
0.360357,0.629046,0.962528
0.883625,0.928033,0.376778
0.64407,0.675124,0.289473
0.156243,0.322423,0.338705
0.376774,0.784573,0.424742
0.487812,0.277471,0.397412
0.155701,0.846139,0.586375
0.137747,0.246927,0.897134
0.829593,0.464864,0.058634
0.231556,0.496348,0.330485
0.258026,0.856704,0.959531
0.220554,0.74033,0.887564
0.597333,0.3844,0.562687
0.886806,0.540643,0.88511
0.225511,0.917417,0.669684
0.650253,0.405229,0.947155
0.0476651,0.560931,0.793294
0.63404,0.698677,0.0402205
0.531174,0.52827,0.505084
0.589808,0.759826,0.00143193
0.920292,0.0178529,0.858136
0.879823,0.238407,0.598466
0.767387,0.83574,0.982866
0.330074,0.722546,0.523508
0.215184,0.948057,0.440925
0.884868,0.59831,0.846154
0.832023,0.645975,0.407085
0.625317,0.280015,0.105763
0.665537,0.811189,0.634033
0.170627,0.401003,0.393844
0.172054,0.321289,0.411712
0.0301763,0.201094,0.65012
0.628656,0.968499,0.48586
0.611521,0.298573,0.208406
0.13503,0.513757,0.156463
0.575955,0.398625,0.754773
0.422109,0.230648,0.400748
0.829194,0.855965,0.680763
0.934957,0.521503,0.491952
0.56899,0.692124,0.892949
0.962849,0.864178,0.214238
0.37456,0.894368,0.41535
0.0246793,0.523023,0.383847
0.510539,0.134545,0.682422
0.718945,0.269574,0.196179
0.875408,0.845529,0.594804
0.630181,0.267639,0.825452
0.030929,0.096833,0.681418
0.711692,0.03179,0.202921
0.203644,0.600779,0.895045
0.0965928,0.563628,0.759223
0.310831,0.938189,0.653591
0.726181,0.962868,0.176614
0.110031,0.473407,0.311159
0.792452,0.192353,0.580734
0.988631,0.0677609,0.426263
0.583435,0.697942,0.693901
0.408888,0.728871,0.790735
0.0903055,0.440563,0.822524
0.293226,0.644207,0.423304
0.188271,0.7408,0.986932
0.947494,0.0516316,0.92512
0.600728,0.777733,0.88812
0.777699,0.887843,0.361396
0.0888581,0.680295,0.553749
0.669592,0.668926,0.62151
0.0958546,0.252361,0.319452
0.789756,0.661249,0.0483229
0.58049,0.751555,0.488886
0.403015,0.0447804,0.133093
0.826319,0.233052,0.873893
0.813251,0.180546,0.925523
0.738371,0.78163,0.703335
0.62636,0.559329,0.591178
0.987756,0.648188,0.271473
0.541505,0.317779,0.940399
0.163015,0.413634,0.192761
0.482466,0.20339,0.85401
0.530789,0.78388,0.605564
0.0196886,0.186913,0.650345
0.152768,0.0132133,0.883397
0.0266601,0.826464,0.0639421
0.952183,0.564835,0.845572
0.655518,0.191195,0.404902
0.246696,0.178951,0.0530893
0.518169,0.720456,0.370868
0.458569,0.88347,0.784502
0.651329,0.365937,0.987892
0.505339,0.896726,0.771771
0.110904,0.916401,0.958666
0.761249,0.0691693,0.97188
0.644645,0.0958294,0.798344
0.708587,0.0480127,0.363179
0.55416,0.703531,0.554373
0.959063,0.950227,0.733327
0.0121511,0.468396,0.45378
0.38302,0.926965,0.33725
0.167522,0.578294,0.703187
0.155413,0.0836337,0.599914
0.927185,0.194537,0.516315
0.885851,0.955786,0.585484
0.857731,0.600432,0.681313
0.656075,0.309019,0.729326
0.0192533,0.863179,0.432856
0.573627,0.822241,0.383084
0.306951,0.834392,0.85148
0.760731,0.217411,0.778445
0.0979815,0.384933,0.35674
0.801169,0.540347,0.440373
0.401082,0.467532,0.634911
0.917393,0.35338,0.590694
0.502881,0.211115,0.191129
0.184195,0.867189,0.500148
0.913521,0.886442,0.363327
0.346377,0.460069,0.185568
0.729461,0.76702,0.01996
0.58094,0.527751,0.237372
0.359386,0.625733,0.622305
0.716125,0.426902,0.162652
0.156498,0.827984,0.630184
0.791409,0.745381,0.983567
0.382106,0.248263,0.194681
0.573235,0.432457,0.0618703
0.0733827,0.345978,0.948313
0.43671,0.692355,0.408382
0.622278,0.421815,0.175402
0.642238,0.00275578,0.703153
0.879609,0.362141,0.328886
0.501915,0.0782664,0.755788
0.664567,0.234765,0.583771
0.294751,0.026174,0.329153
0.278318,0.40828,0.577415
0.472999,0.981515,0.00987235
0.534869,0.0548977,0.35585
0.483182,0.491607,0.0482048
0.891564,0.113885,0.47002
0.0669655,0.756123,0.472776
0.770119,0.635732,0.834917
0.0990047,0.137647,0.913184
0.854792,0.802214,0.147948
0.438564,0.0969641,0.174122
0.767716,0.375282,0.582403
0.345131,0.84828,0.563918
0.355004,0.38315,0.618815
0.710854,0.866331,0.110423
0.759059,0.757895,0.224308
0.229079,0.82486,0.980431
0.701855,0.594979,0.616163
0.536772,0.693984,0.75381
0.449956,0.548776,0.556024
0.597904,0.98734,0.652988
0.772026,0.755056,0.0282693
0.354431,0.100187,0.876551
0.918346,0.455192,0.2597
0.537162,0.166045,0.126031
0.647584,0.925104,0.883926
0.871892,0.154183,0.708786
0.852323,0.856037,0.303766
0.468486,0.392809,0.997749
0.222296,0.842765,0.546525
0.77832,0.440669,0.533865
0.431308,0.212695,0.288921
0.459577,0.567124,0.389108
0.336127,0.485471,0.8443
0.595826,0.0226326,0.0103447
0.721857,0.670217,0.935449
0.605783,0.542109,0.0896312
0.314569,0.394433,0.945669
0.618334,0.862919,0.338478
0.616084,0.0852153,0.181243
0.162609,0.863535,0.621912
0.696474,0.294843,0.834607
0.985394,0.75442,0.401731
0.374501,0.0905477,0.887201
0.218804,0.686373,0.909834
0.229147,0.40823,0.580052
0.164596,0.0140129,0.122161
0.254227,0.328582,0.516594
0.199895,0.946916,0.379513
0.538373,0.563,0.464728
0.719616,0.725608,0.328263
0.341528,0.422082,0.623107
0.17613,0.40747,0.377542
0.577866,0.781979,0.468074
0.465069,0.000781549,0.154447
0.374904,0.229929,0.562677
0.954956,0.394524,0.57669
0.0771169,0.648751,0.905272
0.593711,0.848646,0.852188
0.973224,0.38702,0.415188
0.437952,0.106636,0.140796
0.766215,0.448164,0.562878
0.389321,0.624299,0.970354
0.766849,0.202166,0.752334
0.234922,0.667234,0.753115
0.389369,0.0421377,0.983044
0.952046,0.997093,0.377568
0.528735,0.0742101,0.0263191
0.434007,0.667921,0.874966
0.286195,0.641145,0.261985
0.701382,0.0790961,0.368621
0.842178,0.845312,0.816785
0.405056,0.234634,0.441084
0.375411,0.00148215,0.643249
0.127744,0.236404,0.310483
0.88086,0.625773,0.352621
0.863903,0.577819,0.349714
0.241471,0.106555,0.423924
0.267791,0.540561,0.0918452
0.142756,0.826756,0.73299
0.404741,0.528138,0.812086
0.773363,0.370317,0.657398
0.590504,0.775453,0.8919
0.0312317,0.150784,0.893514
0.674481,0.278529,0.129918
0.984964,0.159388,0.755691
0.337585,0.0232915,0.333511
0.687299,0.264763,0.440065
0.111223,0.532553,0.980626
0.203068,0.67531,0.807383
0.936058,0.080051,0.335521
0.748144,0.853414,0.705838
0.405542,0.443562,0.481211
0.297574,0.474793,0.631995
0.191087,0.149274,0.910524
0.321005,0.134238,0.0699119
0.0766969,0.471823,0.0932034
0.410207,0.159122,0.357966
0.850272,0.270345,0.89052
0.830899,0.473414,0.565829
0.638282,0.409472,0.64588
0.973803,0.157616,0.499294
0.679641,0.563159,0.942856
0.160852,0.860739,0.417649
0.792847,0.05182,0.566923
0.703371,0.372825,0.701161
0.773283,0.449522,0.172985
0.866486,0.85973,0.332107
0.224453,0.710002,0.602452
0.114974,0.540893,0.0758632
0.680802,0.179183,0.485338
0.326682,0.152986,0.642954
0.825976,0.832627,0.206113
0.768832,0.993479,0.0668459
0.186481,0.786326,0.118666
0.753404,0.489697,0.491491
0.454566,0.26298,0.941014
0.62755,0.129467,0.800743
0.959657,0.35392,0.510746
0.562109,0.468892,0.0516466
0.637975,0.149694,0.23083
0.123313,0.476376,0.383815
0.766267,0.302353,0.216442
0.972381,0.0711845,0.209921
0.0392264,0.257666,0.996247
0.157892,0.0110698,0.485944
0.649384,0.465636,0.748924
0.590397,0.0931857,0.878391
0.39114,0.0528426,0.23231
0.901886,0.614952,0.701202
0.953533,0.252927,0.850896
0.184362,0.37624,0.327272
0.568178,0.142507,0.629625
0.78462,0.114888,0.700809
0.99454,0.154114,0.958475
0.990787,0.312006,0.969545
0.476731,0.96139,0.43518
0.225655,0.551787,0.528366
0.104045,0.942927,0.581209
0.336355,0.844813,0.19616
0.0375754,0.798344,0.449088
0.888453,0.982708,0.825327
0.215726,0.550886,0.967834
0.845351,0.335506,0.0827212
0.546161,0.330046,0.236835
0.504635,0.320833,0.548841
0.47418,0.797564,0.510231
0.909361,0.0232186,0.062018
0.437727,0.127264,0.00494516
0.0189355,0.463619,0.849758
0.215104,0.501175,0.648104
0.664183,0.38963,0.630812
0.489509,0.605355,0.181698
0.457343,0.450706,0.517204
0.540064,0.996866,0.847251
0.776899,0.501502,0.168084
0.325741,0.975682,0.965648
0.835972,0.885043,0.988867
0.89799,0.32277,0.116131
0.902939,0.341708,0.579752
0.752693,0.556801,0.0809254
0.400797,0.220984,0.470555
0.0316097,0.710493,0.0759103
0.213308,0.167836,0.526616
0.730513,0.7079,0.523483
0.577763,0.484799,0.0249847
0.745848,0.810539,0.000666663
0.711496,0.646511,0.885709
0.700363,0.544501,0.208479
0.816493,0.447436,0.550184
0.396243,0.200129,0.106985
0.477168,0.600926,0.327968
0.947723,0.632536,0.0384612
0.0236332,0.845844,0.206297
0.55025,0.576357,0.914196
0.0737326,0.15412,0.398995
0.0987173,0.899968,0.209534
0.0993837,0.611463,0.856045
0.985093,0.311826,0.400546
0.193572,0.12832,0.847982
0.743756,0.524562,0.048111
0.850741,0.00173029,0.649037
0.17871,0.949453,0.281573
0.217171,0.973086,0.127417
0.423468,0.523336,0.703774
0.337664,0.597069,0.857894
0.736659,0.695786,0.757862
0.946193,0.79517,0.369326
0.802238,0.780263,0.681152
0.202784,0.973835,0.809471
0.0507663,0.717592,0.334034
0.0988772,0.568333,0.335764
0.747914,0.747042,0.285217
0.0294878,0.964213,0.258304
0.156905,0.38768,0.78164
0.86068,0.725344,0.378709
0.718574,0.462003,0.0744948
0.476436,0.408196,0.869665
0.845761,0.210434,0.649928
0.526913,0.413219,0.623764
0.336385,0.463985,0.341355
0.670419,0.562862,0.909688
0.00618307,0.310777,0.65673
0.2914,0.340264,0.620943
0.549705,0.49717,0.00862415
0.331344,0.357849,0.733968
0.710053,0.0764231,0.195971
0.784547,0.552858,0.604167
0.654213,0.39862,0.814601
0.304141,0.925534,0.227819
0.927904,0.261919,0.691804
0.26926,0.932338,0.254666
0.178948,0.938521,0.565443
0.835678,0.229921,0.905707
0.456621,0.779625,0.402877
0.465245,0.11097,0.760726
0.199212,0.821023,0.83715
0.395183,0.60557,0.390009
0.999349,0.259783,0.788629
0.81395,0.563923,0.714163
0.0417695,0.491828,0.976081
0.733576,0.761087,0.908418
0.98824,0.940034,0.846943
0.553686,0.775717,0.0768621
0.459391,0.232334,0.856486
0.862268,0.697579,0.967455
0.622995,0.896791,0.788478
0.460145,0.291974,0.394048
0.850153,0.291323,0.653831
0.638782,0.105273,0.217754
0.352944,0.147043,0.709582
0.329025,0.880617,0.47067
0.237444,0.868857,0.410705
0.0843836,0.42254,0.186418
0.161244,0.881925,0.418752
0.0177298,0.744199,0.116331
0.985185,0.367194,0.0131222
0.773663,0.827338,0.305096
0.167711,0.677491,0.596419
0.821542,0.316273,0.701693
0.0392962,0.669217,0.848735
0.748878,0.998242,0.729352
0.219548,0.235686,0.598209
0.630253,0.32007,0.0207495
0.816671,0.481314,0.90268
0.235415,0.499045,0.646881
0.351754,0.484229,0.0140744
0.364876,0.257892,0.841413
0.669972,0.425603,0.518904
0.266391,0.247145,0.835176
0.968084,0.286441,0.504393
0.816819,0.0353195,0.502635
0.546172,0.254867,0.738322
0.144381,0.88512,0.0583919
0.16513,0.70179,0.539706
0.0678111,0.937213,0.0387498
0.714691,0.288968,0.522978
0.728766,0.653843,0.780871
0.570177,0.323814,0.206475
0.0890823,0.590207,0.453619
0.924259,0.558291,0.74006
0.428652,0.37511,0.775379
0.931287,0.921282,0.0302466
0.669609,0.0656625,0.915366
0.728001,0.230793,0.617157
0.267707,0.298604,0.55437
0.306457,0.0132951,0.843337
0.829436,0.742061,0.49718
0.610307,0.312239,0.820996
0.81678,0.401322,0.411202
0.270399,0.32558,0.969493
0.0104585,0.754232,0.344603
0.785838,0.685519,0.265885
0.816084,0.355129,0.331548
0.731451,0.0831297,0.562341
0.348607,0.350837,0.860944
0.902977,0.657294,0.874239
0.746314,0.486729,0.6163
0.243494,0.0970355,0.92854
0.0644899,0.913816,0.329862
0.475692,0.184214,0.655442
0.445185,0.194673,0.409674
0.789789,0.980511,0.0951934
0.0556561,0.796596,0.450321
0.387222,0.528045,0.533452
0.949552,0.876645,0.884292
0.810507,0.77963,0.541582
0.684746,0.525945,0.0283112
0.301069,0.769456,0.125391
0.229586,0.833929,0.0391624
0.559449,0.309623,0.223376
0.21489,0.754806,0.41805
0.624564,0.544595,0.39856
0.719758,0.600269,0.195155
0.17008,0.987491,0.7232
0.703532,0.937054,0.599853
0.58782,0.747561,0.379484
0.129402,0.432307,0.905428
0.157713,0.733353,0.674868
0.28306,0.96294,0.508796
0.322223,0.522388,0.818417
0.545599,0.737278,0.573224
0.963649,0.361842,0.117819
0.362209,0.0815997,0.718088
0.557364,0.251679,0.70558
0.280564,0.955211,0.642633
0.880417,0.543031,0.390194
0.259901,0.672433,0.822501
0.165329,0.830147,0.555855
0.840197,0.113207,0.518795
0.348993,0.43543,0.0411831
0.16741,0.981029,0.778461
0.740634,0.944678,0.140303
0.858453,0.306887,0.221903
0.576541,0.864251,0.473582
0.282121,0.144815,0.428793
0.924755,0.0252327,0.971824
0.314949,0.285134,0.644258
0.13745,0.450463,0.474405
0.693305,0.290659,0.587612
0.2121,0.639652,0.0230417
0.253283,0.807062,0.00407075
0.0317442,0.547696,0.948749
0.172047,0.406149,0.255636
0.39395,0.982691,0.119887
0.867532,0.264811,0.264702
0.296326,0.189566,0.289935
0.26815,0.504515,0.575069
0.912408,0.641965,0.0255316
0.386813,0.33527,0.316191
0.974425,0.54737,0.955843
0.997467,0.800653,0.762906
0.00153742,0.832397,0.310602
0.950286,0.00444475,0.716751
0.205922,0.398395,0.699442
0.325809,0.265927,0.964253
0.590511,0.562253,0.153819
0.880446,0.830403,0.658334
0.455515,0.742812,0.300299
0.481046,0.129625,0.635569
0.797237,0.10405,0.182939
0.753081,0.101516,0.983592
0.515986,0.103054,0.815989
0.826588,0.0533398,0.820434
0.543339,0.259262,0.218829
0.242781,0.585071,0.484756
0.207035,0.175582,0.0470096
0.360854,0.0560285,0.877413
0.0191878,0.511543,0.620224
0.319487,0.99259,0.749849
0.955056,0.789827,0.853899
0.137994,0.542908,0.955415
0.121586,0.0588941,0.0584684
0.937576,0.885482,0.111808
0.75801,0.428822,0.37107
0.976839,0.671603,0.956141
0.461595,0.878637,0.131723
0.508604,0.239491,0.187752
0.386018,0.258679,0.699295
0.00624195,0.578166,0.691884
0.756091,0.533221,0.481712
0.609989,0.671216,0.0246193
0.565401,0.792798,0.0835118
0.623873,0.730378,0.968996
0.735681,0.488388,0.397817
0.106751,0.465227,0.0694205
0.0628921,0.926822,0.948058
0.194615,0.435426,0.187549
0.382367,0.821444,0.446228
0.0816617,0.827686,0.0243938
0.773546,0.583777,0.557615
0.255258,0.193766,0.228831
0.279877,0.75917,0.0216339
0.36339,0.383043,0.752012
0.332386,0.118724,0.2404
0.730203,0.225475,0.705627
0.799624,0.288367,0.632448
0.747682,0.482982,0.0678743
0.935241,0.865357,0.889314
0.381459,0.947011,0.717004
0.405853,0.720557,0.30078
0.963468,0.975814,0.494546
0.192299,0.255691,0.253717
0.213933,0.619082,0.636759
0.965944,0.951467,0.75548
0.206345,0.681671,0.980958
0.911972,0.481294,0.269324
0.54442,0.228977,0.752307
0.612294,0.164207,0.617656
0.501612,0.545666,0.564666
0.218616,0.951519,0.285224
0.519393,0.914988,0.261048
0.0139429,0.107286,0.516729
0.26766,0.32122,0.135811
0.904419,0.287165,0.0872785
0.659902,0.49351,0.768949
0.64086,0.405482,0.250244
0.910185,0.949902,0.479221
0.662492,0.562197,0.643428
0.280148,0.0638094,0.189094
0.844814,0.282426,0.140613
0.130038,0.801822,0.0556
0.391076,0.815765,0.162886
0.907805,0.0834246,0.484106
0.0436161,0.987843,0.771271
0.130895,0.647746,0.264781
0.899844,0.288606,0.670264
0.150088,0.198791,0.620166
0.629309,0.861282,0.182363
0.272737,0.14143,0.246172
0.461832,0.986244,0.528598
0.602445,0.116282,0.33042
0.658045,0.507358,0.146185
0.820931,0.415164,0.229609
0.305037,0.45878,0.217453
0.0763078,0.589674,0.865198
0.341089,0.489518,0.153804
0.0113523,0.639606,0.352594
0.631518,0.268916,0.213877
0.813881,0.541653,0.355307
0.0600534,0.00348441,0.341551
0.588651,0.605929,0.457834
0.919071,0.263974,0.965192
0.0652558,0.084905,0.380355
0.294865,0.389942,0.839135
0.512318,0.46625,0.428809
0.377516,0.807338,0.918328
0.53132,0.818691,0.557934
0.883915,0.450209,0.82685
0.0977912,0.26409,0.368502
0.453098,0.324143,0.371987
0.794649,0.912795,0.977916
0.252483,0.831866,0.24189
0.217675,0.897121,0.326795
0.59803,0.191986,0.716737
0.437165,0.704304,0.182986
0.865974,0.0818204,0.990325
0.784302,0.61314,0.809015
0.342236,0.497055,0.259224
0.169086,0.594846,0.523314
0.537588,0.0479442,0.847458
0.909575,0.842593,0.760252
0.887491,0.095076,0.592118
0.129381,0.312751,0.489239
0.456176,0.910781,0.681225
0.172913,0.347946,0.38553
0.355899,0.21392,0.46735
0.346224,0.998222,0.0804903
0.15524,0.340458,0.577545
0.414463,0.509544,0.172391
0.937777,0.047132,0.220336
0.785235,0.956707,0.062929
0.545487,0.844198,0.158005
0.137604,0.973578,0.470755
0.626843,0.429754,0.381536
0.308069,0.602667,0.729482
0.693598,0.958566,0.943402
0.160948,0.304789,0.941624
0.241438,0.460028,0.282083
0.818984,0.874491,0.791627
0.991375,0.812269,0.838759
0.211712,0.597503,0.795466
0.27464,0.14299,0.639663
1,0,0
0.9034,0.907438,0.042995
0.284936,0.215506,0.645662
0.014418,0.909104,0.604227
0.95782,0.0700514,0.909017
0.899445,0.311491,0.369045
0.181527,0.130474,0.243536
0.973154,0.121849,0.0558047
0.811913,0.33356,0.653308
0.607378,0.6082,0.796298
0.247041,0.0408444,0.0768923
0.860282,0.944244,0.98433
0.903277,0.229181,0.199836
0.548939,0.243599,0.10894
0.153166,0.201419,0.178992
0.0621828,0.100863,0.490483
0,1,1
0.674764,0.255544,0.742807
0.730568,0.0674572,0.0763668
0.383876,0.674835,0.684567
0.180174,0.921876,0.725411
0.257067,0.782158,0.669655
0.241395,0.685436,0.898837
0.441232,0.234375,0.142434
0.550172,0.387541,0.343853
0.729165,0.449724,0.444716
0.219648,0.880951,0.727107
0.840605,0.555715,0.982651
0.583409,0.286284,0.0501119
0.659779,0.67016,0.724944
0.344345,0.850334,0.64682
0.0697563,0.107401,0.428978
0.739412,0.348797,0.114414
0.638248,0.790029,0.348788
0.780682,0.340202,0.736329
0.124535,0.0693664,0.186053
0.569254,0.289014,0.0670008
0.296358,0.12962,0.62272
0.279009,0.713031,0.909003
0.329117,0.372811,0.57916
0.0540613,0.717155,0.429497
0.700881,0.786912,0.536897
0.129859,0.526323,0.885694
0.244273,0.164571,0.675723
0.593062,0.945253,0.0159248
0.329391,0.0697881,0.0852912
0.515444,0.639039,0.374305
0.582448,0.935398,0.503925
0.205167,0.214407,0.216956
0.11417,0.543525,0.589766
0.693333,0.597586,0.306922
0.122829,0.298467,0.0938333
0.659727,0.428326,0.620157
0.545421,0.6726,0.784728
0.221144,0.265661,0.729981
0.237067,0.595052,0.799768
0.32236,0.110496,0.438808
0.696666,0.692944,0.374206
0.200591,0.898112,0.588613
0.417547,0.0122819,0.132137
0.00731318,0.705615,0.729723
0.314235,0.828444,0.0281905
0.408068,0.488171,0.456517
0.0282246,0.0335917,0.129117
0.812952,0.254736,0.394778
0.542933,0.491805,0.98983
0.342702,0.814165,0.100326
0.78151,0.510831,0.79327
0.155716,0.711422,0.691381
0.744329,0.128968,0.703663
0.876466,0.136281,0.409278
0.606189,0.450516,0.237722
0.63438,0.858584,0.725893
0.0908969,0.886808,0.759485
0.220013,0.699761,0.0142206
0.614791,0.242694,0.506026
0.604621,0.585395,0.320191
0.704947,0.366905,0.831022
0.498217,0.522621,0.542443
0.189599,0.266949,0.671411
0.893262,0.143415,0.807692
0.30254,0.749605,0.258208
0.540262,0.383985,0.116792
0.266155,0.474882,0.00360042
0.0256396,0.694895,0.703361
0.0398604,0.309686,0.946055
0.545886,0.914307,0.53145
0.866077,0.619254,0.898355
0.697098,0.117471,0.420976
0.239541,0.30707,0.687926
0.910952,0.200332,0.831341
0.718644,0.502872,0.580946
0.976852,0.0431341,0.96493
0.0936443,0.309289,0.439812
0.0972448,0.334929,0.134707
0.800606,0.374789,0.444393
0.746661,0.920675,0.358701
0.278111,0.786752,0.977955
0.176466,0.48385,0.0954265
0.597442,0.723391,0.402496
0.285368,0.634343,0.602828
0.116709,0.352987,0.1057
