x, y, z
0.433414,0.184108,0.50637
0.478204,0.176258,0.36583
0.775438,0.167362,0.09254
0.618245,0.26445,0.356008
0.966218,0.737032,0.896942
0.0896248,0.202731,0.654675
0.321072,0.570806,0.907953
0.335031,0.172979,0.754232
0.838688,0.681285,0.556336
0.409968,0.942802,0.358537
0.346227,0.376216,0.542645
0.852598,0.85442,0.718903
0.218428,0.629858,0.886265
0.310968,0.248103,0.150715
0.666976,0.21432,0.887747
0.563917,0.303945,0.0904775
0.218592,0.625017,0.661283
0.126544,0.960048,0.834262
0.880776,0.798736,0.515546
0.437112,0.208704,0.458349
0.795649,0.554932,0.834565
0.338293,0.40753,0.688984
0.0571957,0.625958,0.318842
0.943461,0.936926,0.566944
0.0941752,0.603901,0.781265
0.981922,0.167818,0.0852094
0.0723996,0.38641,0.710227
0.733683,0.512955,0.670275
0.567944,0.393731,0.469011
0.0834907,0.830843,0.677715
0.54184,0.626491,0.232647
0.376404,0.964784,0.640176
0.0653886,0.0219802,0.266134
0.384231,0.965441,0.20306
0.951175,0.0596161,0.806961
0.73244,0.0415382,0.974779
0.817649,0.113938,0.36119
0.527876,0.84762,0.874145
0.19815,0.415565,0.267876
0.667161,0.499055,0.0987183
0.344876,0.0408949,0.72521
0.577523,0.417299,0.689994
0.217699,0.482688,0.711974
0.483834,0.866918,0.677415
0.686893,0.818093,0.737031
0.493854,0.550533,0.77857
0.468634,0.368182,0.892507
0.829824,0.896058,0.740128
0.703968,0.0942078,0.155692
0.971844,0.761369,0.654748
0.0705622,0.106245,0.695643
0.795772,0.683768,0.112942
0.485766,0.901467,0.59563
0.19774,0.385301,0.462548
0.875155,0.072194,0.280642
0.612187,0.566048,0.831175
0.390756,0.0346819,0.199357
0.283264,0.864505,0.0954144
0.0233913,0.568474,0.189622
0.179084,0.540317,0.950991
0.833832,0.61088,0.0572357
0.529474,0.406651,0.741003
0.642416,0.892417,0.642471
0.238046,0.0901574,0.0277714
0.700594,0.965313,0.0999653
0.981236,0.5775,0.666014
0.81241,0.968256,0.700695
0.0117668,0.251519,0.565201
0.107181,0.274911,0.133674
0.296803,0.453995,0.673992
0.247794,0.287826,0.284871
0.30503,0.8173,0.691523
0.0460334,0.459716,0.58394
0.688504,0.697762,0.674097
0.716275,0.398356,0.63941
0.816241,0.379592,0.21691
0.482254,0.192002,0.185166
0.18295,0.203769,0.436685
0.74815,0.31095,0.711596
0.881825,0.607753,0.16559
0.555817,0.855547,0.453416
0.840688,0.160577,0.270717
0.532211,0.206611,0.730433
0.116151,0.895115,0.428195
0.790249,0.61139,0.826551
0.429659,0.427631,0.206143
0.646568,0.909885,0.398145
0.831734,0.0928345,0.601914
0.268419,0.840985,0.912863
0.980015,0.72281,0.520617
0.145605,0.278626,0.376164
0.599021,0.119314,0.536742
0.869738,0.651525,0.743352
0.600171,0.767677,0.638467
0.0283657,0.557925,0.249857
0.854917,0.987584,0.677488
0.0610601,0.634152,0.587373
0.459205,0.465886,0.680207
0.0611188,0.734305,0.521192
0.973982,0.71432,0.244002
0.494599,0.859925,0.522628
0.870763,0.458946,0.641942
0.407505,0.328684,0.293468
0.150857,0.928855,0.0611441
0.789324,0.95722,0.619069
0.0391811,0.812137,0.606653
0.716669,0.873198,0.240805
0.304042,0.332403,0.706692
0.984249,0.393521,0.440997
0.505441,0.367504,0.155317
0.749442,0.862103,0.0152418
0.27207,0.732866,0.474188
0.914012,0.14037,0.802872
0.20748,0.291227,0.731727
0.268624,0.0805512,0.688947
0.887693,0.119732,0.501084
0.494346,0.836401,0.374282
0.735151,0.140443,0.706685
0.441843,0.124692,0.100206
0.88284,0.630132,0.46771
0.0381565,0.379575,0.329812
0.0533982,0.651645,0.0626781
0.527586,0.565657,0.203048
0.330458,0.773137,0.494276
0.0621849,0.041761,0.574827
0.751132,0.929454,0.694559
0.252216,0.4238,0.53096
0.626498,0.158952,0.671403
0.333183,0.600795,0.796095
0.433389,0.483635,0.426227
0.901099,0.521791,0.805802
0.230911,0.575189,0.457446
0.293589,0.102775,0.0231036
0.496638,0.433234,0.796241
0.990913,0.495419,0.838002
0.56574,0.246551,0.767456
0.2603,0.498767,0.191256
0.79126,0.125265,0.350208
0.462663,0.458448,0.951003
0.258758,0.891837,0.434638
0.684985,0.792936,0.956429
0.490787,0.0238473,0.531618
0.948234,0.317437,0.634393
0.971337,0.814074,0.0676271
0.767578,0.804988,0.563046
0.605579,0.370728,0.809596
0.373035,0.631028,0.308363
0.564291,0.422288,0.433629
0.9145,0.884951,0.892077
0.865503,0.143709,0.783914
0.30014,0.828694,0.57685
0.256569,0.319481,0.600697
0.788187,0.267715,0.918134
0.42258,0.239052,0.732208
0.490207,0.00662966,0.537196
0.0532528,0.612209,0.907924
0.862849,0.985244,0.538952
0.171213,0.549535,0.961239
0.604841,0.464035,0.84619
0.496918,0.329538,0.9899
0.280832,0.629678,0.818594
0.857682,0.886247,0.138076
0.458379,0.674433,0.405791
0.376513,0.0970133,0.644843
0.108721,0.58722,0.651472
0.645917,0.640473,0.263681
0.553841,0.503322,0.248925
0.0927929,0.674535,0.79846
0.0540324,0.279376,0.262495
0.900223,0.776294,0.592033
0.890123,0.0571257,0.221711
0.708717,0.914808,0.107957
0.846792,0.373187,0.782391
0.252583,0.7497,0.879404
0.897425,0.858421,0.466625
0.548898,0.504339,0.107098
0.812579,0.0581798,0.61042
0.0615037,0.150973,0.284955
0.859964,0.205005,0.564331
0.122459,0.105228,0.340625
0.714492,0.99535,0.397751
0.936203,0.704067,0.312558
0.0441606,0.550859,0.685745
0.826551,0.803442,0.435445
0.705956,0.700867,0.293867
0.17258,0.249765,0.798205
0.279678,0.0623436,0.856385
0.890098,0.123847,0.00735763
0.175053,0.983811,0.212363
0.739384,0.106271,0.317591
0.0800094,0.820763,0.312941
0.47776,0.756966,0.0170082
0.790319,0.801127,0.567868
0.476064,0.627678,0.37131
0.911509,0.333634,0.0721768
0.205376,0.506214,0.321942
0.00358113,0.785892,0.384285
0.859966,0.67599,0.508133
0.867324,0.851043,0.491944
0.0796864,0.590427,0.598215
0.397277,0.670437,0.418978
0.710218,0.148197,0.175944
0.727227,0.938516,0.977071
0.295094,0.41458,0.604749
0.666404,0.326089,0.938383
0.73858,0.531465,0.444597
0.0605221,0.535046,0.230489
0.444807,0.395012,0.906479
0.95294,0.262336,0.757522
0.444884,0.342022,0.347949
0.0430983,0.739299,0.0183859
0.462076,0.449518,0.166583
0.63802,0.176744,0.105099
0.615091,0.471838,0.519678
0.21984,0.138242,0.845767
0.158223,0.876822,0.377232
0.602821,0.937344,0.912279
0.83331,0.382152,0.307291
0.739788,0.335091,0.569627
0.49731,0.779975,0.911649
0.845259,0.823073,0.650949
0.863645,0.28515,0.100467
0.0302281,0.92317,0.277211
0.135327,0.538261,0.749049
0.655005,0.758101,0.887291
0.500772,0.916324,0.764113
0.878005,0.519145,0.701457
0.790284,0.352454,0.0836088
0.0975746,0.0922425,0.4187
0.667202,0.589553,0.198675
0.578851,0.434812,0.0217487
0.2298,0.298457,0.306898
0.330266,0.328686,0.230068
0.607477,0.464012,0.768328
0.356526,0.119017,0.526429
0.243817,0.619789,0.442753
0.00792997,0.497794,0.961898
0.709387,0.288078,0.314352
0.792996,0.385652,0.406594
0.211696,0.0528538,0.996147
0.410371,0.631705,0.430959
0.43212,0.861504,0.729417
0.739018,0.191771,0.058102
0.969086,0.799248,0.522114
0.737414,0.155774,0.641131
0.263843,0.399591,0.260921
0.706597,0.407521,0.758715
0.668494,0.116908,0.0467926
0.982846,0.909904,0.432445
0.389441,0.1216,0.485299
0.385588,0.531972,0.117003
0.816547,0.964092,0.978508
0.545963,0.70311,0.170279
0.604066,0.672196,0.969526
0.12618,0.40961,0.1253
0.767311,0.673454,0.524891
0.0282317,0.380051,0.932412
0.786947,0.0485449,0.0493196
0.833739,0.0313913,0.959224
0.266184,0.420832,0.0808237
0.751483,0.80642,0.612795
0.868486,0.622967,0.576887
0.846994,0.16893,0.279997
0.0172727,0.772996,0.952193
0.986799,0.899176,0.361803
0.112099,0.666487,0.0352572
0.63699,0.694718,0.415308
0.569402,0.481665,0.463853
0.618721,0.315404,0.495244
0.577945,0.581588,0.916076
0.658769,0.333071,0.722496
0.271564,0.201557,0.345463
0.848451,0.0485513,0.514393
0.128448,0.0658239,0.287389
0.0806408,0.0526229,0.186564
0.442444,0.164722,0.853051
0.477701,0.801712,0.547769
0.893009,0.371114,0.0294342
0.356862,0.989835,0.344838
0.852106,0.56778,0.926427
0.768182,0.226549,0.259498
0.490678,0.498112,0.461055
0.83614,0.346563,0.509606
0.350533,0.475011,0.57543
0.637922,0.555652,0.628053
0.824486,0.998096,0.792775
0.677537,0.475797,0.594487
0.225306,0.368806,0.965601
0.25474,0.725668,0.955436
0.599579,0.577774,0.523216
0.526005,0.345956,0.749765
0.785503,0.836633,0.247877
0.246557,0.672773,0.594441
0.756164,0.0233066,0.0694517
0.331593,0.661228,0.625104
0.959646,0.485714,0.6232
0.752421,0.163251,0.0989969
0.346909,0.388557,0.467803
0.312509,0.643297,0.193472
0.267946,0.242876,0.771246
0.791162,0.768881,0.117201
0.540926,0.554384,0.953835
0.788804,0.800941,0.626608
0.383244,0.557105,0.649915
0.452696,0.888698,0.311143
0.0777996,0.848345,0.796857
0.700999,0.600766,0.960109
0.799996,0.947675,0.348666
0.267799,0.260184,0.991963
0.461271,0.52813,0.234839
0.232517,0.319291,0.00372054
0.349718,0.860218,0.558104
0.303552,0.649022,0.359046
0.93016,0.032266,0.916151
0.580075,0.484962,0.804849
0.891218,0.562762,0.653194
0.688075,0.263761,0.25396
0.648184,0.063757,0.201635
0.99685,0.331556,0.461819
0.988813,0.792827,0.989949
0.223652,0.025344,0.30924
0.227373,0.375062,0.169458
0.785477,0.678614,0.81848
0.144523,0.608774,0.850746
0.0606737,0.188849,0.335708
0.865523,0.0800674,0.89847
0.518717,0.768143,0.162231
0.772677,0.416326,0.225988
0.974311,0.413176,0.557544
0.43613,0.401989,0.350371
0.426079,0.625641,0.375715
0.735319,0.853014,0.750777
0.904777,0.638491,0.429391
0.723257,0.783014,0.0381656
0.574003,0.843688,0.227015
0.909711,0.70921,0.307082
0.80818,0.227927,0.075225
0.970411,0.000603658,0.491551
0.196399,0.974915,0.904727
0.753942,0.411045,0.306716
0.104314,0.837124,0.932357
0.480029,0.572443,0.785371
0.230806,0.47722,0.423862
0.660197,0.200477,0.206876
0.698363,0.77448,0.0505634
0.925378,0.684191,0.759774
0.23246,0.492372,0.987701
0.307685,0.462783,0.988304
0.799237,0.659181,0.963219
0.703964,0.413124,0.374265
0.0106807,0.517437,0.211389
0.943038,0.997467,0.783832
0.728409,0.228273,0.261053
0.152271,0.88847,0.46153
0.359147,0.586834,0.23601
0.40971,0.512212,0.920201
0.169484,0.744672,0.412573
0.157185,0.0523574,0.875355
0.145489,0.851594,0.534536
0.108709,0.555559,0.94766
0.482973,0.566239,0.465097
0.694363,0.509277,0.462564
0.478195,0.237686,0.690837
0.739248,0.389957,0.579308
0.200778,0.749104,0.166141
0.436788,0.158814,0.678353
0.356989,0.328298,0.423025
0.769562,0.485483,0.475382
0.644918,0.630972,0.326976
0.179454,0.739681,0.882535
0.127114,0.222655,0.448774
0.592212,0.917017,0.958052
0.0547756,0.395212,0.195738
0.745613,0.134459,0.585696
0.32492,0.335237,0.3348
0.491061,0.772025,0.493614
0.169414,0.129015,0.821913
0.592438,0.898577,0.307396
0.0678202,0.543495,0.938369
0.394797,0.722949,0.67805
0.277332,0.850063,0.900704
0.726106,0.442274,0.817722
0.684158,0.49705,0.212933
0.879896,0.242663,0.347393
0.465592,0.567583,0.68263
0.800392,0.0586438,0.454655
0.294006,0.228058,0.58367
0.115919,0.820496,0.482247
0.423315,0.888316,0.0257413
0.361683,0.283113,0.74869
0.0397328,0.560444,0.598753
0.940437,0.28655,0.0410273
0.758159,0.970708,0.538077
0.971092,0.850604,0.78074
0.318485,0.316196,0.348323
0.00111532,0.116587,0.406966
0.455771,0.410593,0.635024
0.0394404,0.526512,0.45552
0.521687,0.949826,0.343836
0.547428,0.31151,0.626949
0.296118,0.351242,0.187393
0.894871,0.29168,0.473943
0.935899,0.0498383,0.444651
0.473976,0.0209305,0.295256
0.254716,0.339416,0.611451
0.603038,0.340531,0.728039
0.0100047,0.796302,0.138632
0.645029,0.835742,0.665144
0.100548,0.357429,0.61497
0.444384,0.904858,0.92648
0.0713329,0.200976,0.277722
0.258726,0.0958472,0.569402
0.732669,0.0317458,0.61924
0.17732,0.505722,0.640171
0.472575,0.760437,0.979586
0.0840269,0.363476,0.320117
0.812066,0.37348,0.116419
0.950698,0.0185091,0.952161
0.615842,0.119058,0.30959
0.230812,0.563442,0.214448
0.157292,0.634775,0.415424
0.435014,0.8935,0.511271
0.00441585,0.626169,0.543017
0.623656,0.803489,0.0487382
0.263826,0.276065,0.809176
0.243413,0.360091,0.172651
0.56353,0.172157,0.546132
0.679949,0.122855,0.564641
0.63211,0.738697,0.683698
0.9417,0.969509,0.24714
0.156148,0.126801,0.881915
0.571572,0.561815,0.775415
0.0828424,0.566231,0.401585
0.625859,0.189887,0.205074
0.674597,0.453713,0.481138
0.483773,0.697126,0.84123
0.656424,0.260656,0.0133869
0.202556,0.940606,0.136242
0.767196,0.572716,0.874939
0.450895,0.514416,0.844448
0.698035,0.670564,0.971249
0.57995,0.242136,0.533065
0.355365,0.324978,0.0992956
0.75695,0.950837,0.289183
0.962024,0.625434,0.742896
0.443162,0.109207,0.440022
0.284391,0.765631,0.700679
0.297778,0.968186,0.641284
0.43402,0.735383,0.214
0.308959,0.186277,0.728416
0.153408,0.884312,0.39898
0.124657,0.464262,0.641116
0.657722,0.819627,0.966094
0.757017,0.576577,0.916931
0.0461998,0.538601,0.542365
0.789096,0.981762,0.651571
0.229118,0.266154,0.417202
0.929797,0.563932,0.385388
0.571081,0.997952,0.120771
0.785081,0.306912,0.307048
0.513497,0.460319,0.191361
0.912478,0.584976,0.655623
0.553594,0.242698,0.47525
0.519687,0.999715,0.0518275
0.436618,0.0459149,0.590428
0.978983,0.835011,0.572191
0.630554,0.0641289,0.838345
0.0477566,0.993926,0.402276
0.433145,0.565007,0.400229
0.553916,0.350088,0.70714
0.860965,0.863586,0.16746
0.0523253,0.776064,0.752436
0.707948,0.329657,0.995134
0.183198,0.849344,0.994849
0.235026,0.285963,0.0407636
0.825454,0.264946,0.875774
0.397645,0.8955,0.939903
0.235989,0.943256,0.933829
0.638266,0.376402,0.498836
0.0384945,0.930318,0.848925
0.745635,0.791282,0.712511
0.913094,0.843608,0.488574
0.66553,0.551556,0.818231
0.660664,0.734754,0.667576
0.655512,0.96978,0.953538
0.696276,0.795234,0.218484
0.57205,0.192879,0.113984
0.511954,0.428868,0.0572403
0.445783,0.0671338,0.433642
0.944619,0.105628,0.36396
0.793544,0.851263,0.155242
0.506054,0.764357,0.99885
0.994628,0.429887,0.550406
0.812859,0.0905509,0.28516
0.480435,0.746063,0.25494
0.433973,0.442339,0.0501734
0.652457,0.0143895,0.243052
0.766441,0.526343,0.67192
0.823681,0.972126,0.739054
0.257323,0.916745,0.844682
0.621283,0.710288,0.695945
0.776525,0.216342,0.460302
0.775374,0.21097,0.89019
0.32578,0.0238297,0.980741
0.610939,0.504265,0.726804
0.865879,0.938238,0.169143
0.916052,0.590695,0.183533
0.159105,0.357136,0.709876
0.831025,0.180818,0.682002
0.570079,0.438141,0.598746
0.414761,0.0594234,0.309035
0.110706,0.835948,0.525377
0.571008,0.611322,0.736347
0.461198,0.937102,0.760177
0.441939,0.548042,0.264442
0.168742,0.413921,0.20268
0.337886,0.329973,0.793375
0.521418,0.489078,0.150511
0.231294,0.320102,0.331329
0.913296,0.890181,0.76947
0.512042,0.304941,0.828893
0.821077,0.415647,0.664841
0.346454,0.986656,0.276163
0.082801,0.447853,0.213266
0.842978,0.889792,0.761307
0.10742,0.0585345,0.175228
0.3101,0.39642,0.505201
0.103475,0.917839,0.994279
0.253986,0.149133,0.314381
0.585315,0.0624287,0.204562
0.354784,0.574471,0.509503
0.183677,0.395548,0.925151
0.848519,0.742002,0.911806
0.124682,0.824803,0.359659
0.337948,0.667781,0.249451
0.0992548,0.7752,0.307986
0.274483,0.0853001,0.704406
0.779684,0.188775,0.622245
0.773962,0.442761,0.771377
0.0883433,0.0280757,0.833806
0.292905,0.38286,0.408277
0.802408,0.566538,0.803825
0.727559,0.415056,0.545826
0.639365,0.539738,0.370629
0.999024,0.877686,0.0384098
0.248476,0.97694,0.81361
0.556461,0.251423,0.89891
0.260867,0.0311068,0.0876851
0.883112,0.805069,0.530446
0.654489,0.893412,0.558522
0.488295,0.186317,0.941382
0.896572,0.988726,0.507919
0.700397,0.716284,0.922976
0.246224,0.355649,0.462714
0.616853,0.354673,0.340399
0.655263,0.603149,0.31734
0.468873,0.15961,0.568763
0.367783,0.420478,0.599869
0.455469,0.30359,0.404939
0.985914,0.958079,0.298351
0.544436,0.446375,0.484669
0.485818,0.342947,0.473394
0.993737,0.0433444,0.189679
0.916713,0.289568,0.545328
0.379426,0.906421,0.900001
0.719826,0.561684,0.50315
0.0371651,0.0305567,0.66276
0.605928,0.39834,0.0832384
0.205797,0.853809,0.386828
0.610736,0.839723,0.344908
0.909087,0.384159,0.791282
0.393756,0.869977,0.13423
0.86715,0.863714,0.177574
0.0568285,0.780427,0.467142
0.602156,0.159853,0.373563
0.502157,0.879679,0.935247
0.00530748,0.916844,0.965803
0.668068,0.522771,0.364144
0.751306,0.728569,0.217952
0.138135,0.339304,0.0576751
0.483042,0.248391,0.441834
0.274325,0.642147,0.311811
0.408554,0.509297,0.175525
0.586128,0.566125,0.955952
0.0532702,0.168281,0.115805
0.426833,0.670439,0.995483
0.36208,0.675746,0.912327
0.327884,0.343814,0.435099
0.692027,0.0951207,0.163667
0.909979,0.233255,0.502972
0.967654,0.716298,0.751363
0.409488,0.990622,0.39351
0.721299,0.399177,0.902807
0.896824,0.985305,0.468932
0.852776,0.038575,0.637213
0.968581,0.465408,0.307652
0.964064,0.827488,0.983398
0.876391,0.155372,0.327213
0.31149,0.847399,0.422333
0.475157,0.757379,0.655589
0.978129,0.725033,0.371887
0.729492,0.134521,0.362509
0.123002,0.855821,0.761686
0.0258088,0.752645,0.74699
0.494741,0.605421,0.785565
0.131954,0.574001,0.250974
0.439606,0.538065,0.0784622
0.423005,0.414457,0.233834
0.750217,0.725947,0.0812335
0.172551,0.201104,0.838612
0.82814,0.179233,0.563645
0.200026,0.908725,0.698166
0.562535,0.0317273,0.553987
0.324221,0.0575361,0.306632
0.0712113,0.552277,0.912053
0.856777,0.684231,0.486054
0.107751,0.123837,0.0241191
0.186213,0.546841,0.438576
0.420047,0.297059,0.164522
0.501281,0.46961,0.365626
0.339893,0.297749,0.544859
0.903538,0.497776,0.453584
0.601704,0.0603109,0.485311
0.155691,0.384532,0.542847
0.462323,0.455743,0.0951242
0.374375,0.31252,0.779355
0.860429,0.42027,0.903192
0.884548,0.606483,0.450033
0.323124,0.0265301,0.747092
0.487646,0.527811,0.216702
0.853272,0.867703,0.514451
0.398131,0.771241,0.0122271
0.851715,0.372945,0.072538
0.337026,0.528635,0.45707
0.879874,0.990958,0.912813
0.974998,0.365333,0.225333
0.754353,0.225762,0.645603
0.657545,0.11031,0.252086
0.107578,0.433434,0.278616
